Symbol,Date,Open,High,Low,Close,Volume
TNGL.OB,27-Apr-2018,0.1499,0.1499,0.1499,0.1499,0
TNGNQ.OB,27-Apr-2018,0.0004,0.0004,0.0004,0.0004,600
TNGS.OB,27-Apr-2018,0.0004,0.0004,0.0004,0.0004,0
TNKE.OB,27-Apr-2018,0.0018,0.0018,0.0014,0.0016,3256800
TNRG.OB,27-Apr-2018,0.045,0.045,0.0335,0.0335,23300
TNSTF.OB,27-Apr-2018,0.2,0.2,0.1983,0.2,10000
TNTY.OB,27-Apr-2018,0.0752,0.0959,0.0752,0.0958,5700
TNYBF.OB,27-Apr-2018,0.6037,0.6236,0.5938,0.6236,15100
TOELF.OB,27-Apr-2018,192.5,192.5,192.5,192.5,100
TOELY.OB,27-Apr-2018,48.415,48.415,47.88,47.99,17600
TOEYF.OB,27-Apr-2018,0.0223,0.023,0.0223,0.023,262500
TOFB.OB,27-Apr-2018,2.35,2.35,2.3,2.35,6200
TOGL.OB,27-Apr-2018,0.4,0.4,0.4,0.4,0
TOLWF.OB,27-Apr-2018,2.64,2.64,2.61,2.64,2100
TOMI.OB,27-Apr-2018,0.01,0.01,0.01,0.01,10300
TONR.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,62000
TOPCF.OB,27-Apr-2018,20.33,20.33,20.33,20.33,0
TOPPY.OB,27-Apr-2018,8.23,8.23,8.23,8.23,0
TOPZ.OB,27-Apr-2018,0.55,0.5555,0.55,0.5555,2000
TORM.OB,27-Apr-2018,3.99,3.99,3.99,3.99,400
TORXF.OB,27-Apr-2018,10.5,10.5006,10.1501,10.1501,2500
TOSBF.OB,27-Apr-2018,2.68,2.692,2.66,2.68,12400
TOSYY.OB,27-Apr-2018,16.095,16.26,16.01,16.105,5000
TOTDY.OB,27-Apr-2018,55.94,55.94,55.82,55.82,300
TOWTF.OB,27-Apr-2018,0.14,0.156,0.14,0.145,75900
TOYOF.OB,27-Apr-2018,65.605,65.605,65.605,65.605,24000
TPAC.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,10239900
TPCA.OB,27-Apr-2018,70.5,70.75,70.5,70.7,4600
TPCS.OB,27-Apr-2018,0.5145,0.55,0.511,0.55,7500
TPDKY.OB,27-Apr-2018,4.95,4.95,4.95,4.95,0
TPIY.OB,27-Apr-2018,0.0095,0.0095,0.0095,0.0095,0
TPLM.OB,27-Apr-2018,0.045,0.0495,0.0415,0.045,617500
TPNEF.OB,27-Apr-2018,0.032,0.034,0.032,0.034,150000
TPNI.OB,27-Apr-2018,0.0003,0.0004,0.0002,0.0004,12766900
TPNL.OB,27-Apr-2018,1.41,1.43,1.41,1.42,8600
TPNTF.OB,27-Apr-2018,16.3,16.3,16.3,16.3,0
TPRFF.OB,27-Apr-2018,2.06,2.06,2.03,2.03,5600
TPRP.OB,27-Apr-2018,21000,21000,21000,21000,100
TRAC.OB,27-Apr-2018,28.5,28.5,28.5,28.5,100
TRARF.OB,27-Apr-2018,0.0584,0.0584,0.0584,0.0584,0
TRAUF.OB,27-Apr-2018,8.675,8.675,8.675,8.675,300
