Symbol,Date,Open,High,Low,Close,Volume
ABNAF.OB,30-Apr-2018,0.1259,0.1287,0.1246,0.1274,59500
ABNRY.OB,30-Apr-2018,15.52,15.55,15.4,15.4,16200
ABQQ.OB,30-Apr-2018,4,4,4,4,100
ABRTY.OB,30-Apr-2018,10.88,10.88,10.88,10.88,400
ABVG.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,17912500
ABWN.OB,30-Apr-2018,0.97,0.97,0.8275,0.8275,250000
ACAN.OB,30-Apr-2018,3.6,3.766,3.54,3.64,165700
ACAR.OB,30-Apr-2018,3,3,3,3,200
ACAZF.OB,30-Apr-2018,15.21,15.2725,15.21,15.2725,800
ACBD.OB,30-Apr-2018,1.16,1.16,1.16,1.16,1500
ACBFF.OB,30-Apr-2018,5.995,6.4,5.96,6.299,1195900
ACCA.OB,30-Apr-2018,0.48,0.63,0.451,0.54,322400
ACCR.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,16900
ACCYY.OB,30-Apr-2018,11.345,11.38,11.29,11.29,11000
ACDVF.OB,30-Apr-2018,19.9705,20.097,19.81,19.82,1200
ACEEU.OB,30-Apr-2018,10000,10000,10000,10000,100
ACFN.OB,30-Apr-2018,0.36,0.364,0.355,0.355,22500
ACGBY.OB,30-Apr-2018,14.1,14.1,14,14.06,54200
ACGX.OB,30-Apr-2018,0.0013,0.0014,0.0012,0.0012,4811800
ACKAY.OB,30-Apr-2018,21.69,21.69,21.69,21.69,100
ACKDF.OB,30-Apr-2018,4.38,4.38,4.38,4.38,500
ACLLF.OB,30-Apr-2018,30,30,30,30,100
ACLZ.OB,30-Apr-2018,0.38,0.38,0.351,0.351,1600
ACNNF.OB,30-Apr-2018,1.33,1.35,1.295,1.33,137400
ACOL.OB,30-Apr-2018,0.0104,0.0107,0.01,0.0101,5210000
ACOPF.OB,30-Apr-2018,8.48,8.83,8.48,8.65,6800
ACRB.OB,30-Apr-2018,0.0079,0.0079,0.0079,0.0079,1000
ACRL.OB,30-Apr-2018,0.0005,0.0006,0.0005,0.0006,3006000
ACRT.OB,30-Apr-2018,0.1988,0.205,0.1598,0.205,21200
ACSAY.OB,30-Apr-2018,8.392,8.436,8.36,8.38,80200
ACUIF.OB,30-Apr-2018,0.704,0.704,0.704,0.704,1000
ACUR.OB,30-Apr-2018,0.54,0.54,0.44,0.54,7100
ACUS.OB,30-Apr-2018,0.095,0.095,0.0465,0.0465,72500
ADAC.OB,30-Apr-2018,0.0279,0.0288,0.0224,0.0275,6871500
ADAD.OB,30-Apr-2018,0.012,0.012,0.0119,0.012,219900
ADDDF.OB,30-Apr-2018,248.79,248.79,244.11,246,100
ADDYY.OB,30-Apr-2018,123.47,123.64,122.61,122.96,32700
ADFS.OB,30-Apr-2018,0.0065,0.0065,0.0065,0.0065,20000
ADFT.OB,30-Apr-2018,0.95,0.95,0.95,0.95,900
ADGO.OB,30-Apr-2018,1.5,1.5,1.34,1.34,21300
ADHC.OB,30-Apr-2018,0.0039,0.0055,0.0039,0.0053,24519700
ADLI.OB,30-Apr-2018,0.0039,0.0039,0.0033,0.0033,2000
ADMT.OB,30-Apr-2018,0.188,0.188,0.188,0.188,1200
ADPAS.OB,30-Apr-2018,0.0007,0.0007,0.0007,0.0007,39000
ADPXY.OB,30-Apr-2018,12.42,12.42,12.2,12.2,2700
ADRNY.OB,30-Apr-2018,24.02,24.12,23.99,24,382000
ADSV.OB,30-Apr-2018,0.0005,0.0005,0.0005,0.0005,200000
ADTM.OB,30-Apr-2018,0.0008,0.0008,0.0006,0.0008,36779500
ADVT.OB,30-Apr-2018,0.0508,0.0508,0.0445,0.0475,706800
AEGOF.OB,30-Apr-2018,7.3275,7.3275,7.3275,7.3275,80000
AEGXF.OB,30-Apr-2018,14.0464,14.0464,14.0464,14.0464,700
AEMC.OB,30-Apr-2018,0.071,0.1,0.052,0.1,40100
AEPT.OB,30-Apr-2018,0.0145,0.016,0.0145,0.016,146900
AERG.OB,30-Apr-2018,0.075,0.075,0.0655,0.0674,43800
AERO.OB,30-Apr-2018,2.24,2.28,2.23,2.28,1600
AETUF.OB,30-Apr-2018,11.342,11.342,11.1731,11.1731,6800
AEXAY.OB,30-Apr-2018,27.04,27.04,26.9,26.91,3900
AEXE.OB,30-Apr-2018,0.0005,0.0006,0.0005,0.0006,3336000
AEYE.OB,30-Apr-2018,0.2118,0.2118,0.201,0.201,91000
AFFY.OB,30-Apr-2018,0.013,0.013,0.013,0.013,500
AFGC.OB,30-Apr-2018,1.06,1.06,1.06,1.06,800
AFLYY.OB,30-Apr-2018,9.84,9.9,9.71,9.8,20300
AFMJF.OB,30-Apr-2018,0.23,0.23,0.23,0.23,15000
AFNL.OB,30-Apr-2018,8.3,8.3,8.3,8.3,100
AFOM.OB,30-Apr-2018,0.045,0.0495,0.04,0.0458,457400
AFPW.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,1000000
AFQMD.OB,30-Apr-2018,0.11,0.11,0.11,0.11,24500
AFTC.OB,30-Apr-2018,0.002,0.002,0.0013,0.0016,79203800
AFTM.OB,30-Apr-2018,0.072,0.084,0.066,0.084,92000
AFYG.OB,30-Apr-2018,0.025,0.025,0.02,0.02,22200
AGCZ.OB,30-Apr-2018,0.01,0.01,0.01,0.01,17200
AGESY.OB,30-Apr-2018,53.67,53.7,53.55,53.59,5200
AGFMF.OB,30-Apr-2018,5.5024,5.6822,5.5024,5.6734,50000
AGGX.OB,30-Apr-2018,0.2101,0.2101,0.21,0.21,3000
AGGZF.OB,30-Apr-2018,40.67,40.67,40.67,40.67,600
AGHC.OB,30-Apr-2018,1.01,1.01,1.01,1.01,3400
AGHI.OB,30-Apr-2018,0.1401,0.1889,0.13,0.17,23200
AGIN.OB,30-Apr-2018,0.008,0.01,0.008,0.008,46500
AGLAF.OB,30-Apr-2018,0.19,0.19,0.19,0.19,500
AGLNY.OB,30-Apr-2018,16.4,16.4,16.4,16.4,700
AGNU.OB,30-Apr-2018,0.1379,0.1379,0.1379,0.1379,100
AGTEF.OB,30-Apr-2018,0.112,0.112,0.112,0.112,2900
AGTK.OB,30-Apr-2018,0.0205,0.021,0.0179,0.0187,6352000
AGXXF.OB,30-Apr-2018,12.75,12.79,12.75,12.79,5500
AHCHY.OB,30-Apr-2018,31.385,31.91,31.1,31.75,40400
AHEXY.OB,30-Apr-2018,33.27,33.34,33.01,33.01,17000
AHFP.OB,30-Apr-2018,0.012,0.024,0.0112,0.0235,50400
AHGIF.OB,30-Apr-2018,1.0896,1.09,1.01,1.013,13200
AHIX.OB,30-Apr-2018,0.0005,0.0005,0.0003,0.0004,26008300
AHKSY.OB,30-Apr-2018,28,28,27.6,27.62,9800
AHOTF.OB,30-Apr-2018,6.3394,6.35,6.2816,6.2834,4600
AHROQ.OB,30-Apr-2018,0.004,0.004,0.004,0.004,2100
AICAF.OB,30-Apr-2018,1.32,1.32,1.32,1.32,6400
AILIH.OB,30-Apr-2018,95,96,95,96,400
AILIP.OB,30-Apr-2018,95,95,95,95,200
AIMH.OB,30-Apr-2018,0.0069,0.0071,0.0069,0.007,636600
AIPUY.OB,30-Apr-2018,23.02,23.02,23.02,23.02,2200
AIQUY.OB,30-Apr-2018,25.95,26.1,25.94,25.965,53400
AIRRF.OB,30-Apr-2018,0.52,0.52,0.52,0.52,300
AISSF.OB,30-Apr-2018,0.3216,0.3332,0.3216,0.3332,7000
AITB.OB,30-Apr-2018,3,3,2.99,2.99,1500
AITG.OB,30-Apr-2018,0.0168,0.0214,0.0165,0.0214,104300
AIVN.OB,30-Apr-2018,0.01,0.01,0.01,0.01,45000
AIXXF.OB,30-Apr-2018,14.9,14.9,14.9,14.9,100
AJINY.OB,30-Apr-2018,18.54,18.54,18.54,18.54,400
AJMPF.OB,30-Apr-2018,5.7,5.79,5.7,5.79,13100
AJSB.OB,30-Apr-2018,14.05,14.25,14,14.25,900
AJXGF.OB,30-Apr-2018,0.6646,0.685,0.6646,0.685,9000
AKBTY.OB,30-Apr-2018,4.31,4.31,4.13,4.155,37400
AKMNF.OB,30-Apr-2018,3.85,3.8505,3.8,3.8,4000
AKOM.OB,30-Apr-2018,4.5,5,4.5,5,900
AKZOY.OB,30-Apr-2018,30.75,30.93,30.65,30.8,33800
ALAD.OB,30-Apr-2018,18.25,21,18.2,20.25,2200
ALARF.OB,30-Apr-2018,13.4377,13.4377,13.4377,13.4377,100
ALBKF.OB,30-Apr-2018,2.66,2.66,2.66,2.66,77800
ALBKY.OB,30-Apr-2018,0.6353,0.64,0.62,0.62,48300
ALES.OB,30-Apr-2018,2.29,2.8,2.29,2.8,1400
ALFVY.OB,30-Apr-2018,24.98,24.98,24.67,24.81,20600
ALGGF.OB,30-Apr-2018,0.2492,0.2492,0.2492,0.2492,1553000
ALGGY.OB,30-Apr-2018,12.23,12.34,12.2,12.265,30200
ALGI.OB,30-Apr-2018,0.04,0.04,0.04,0.04,100
ALGWF.OB,30-Apr-2018,0.2296,0.2309,0.22,0.22,10700
ALIZF.OB,30-Apr-2018,237,237,237,237,100
ALKM.OB,30-Apr-2018,0.0011,0.0016,0.0011,0.0013,235223400
ALKN.OB,30-Apr-2018,0.0006,0.0006,0.0006,0.0006,4100
ALLM.OB,30-Apr-2018,0.0376,0.0376,0.03,0.03,158600
ALLVF.OB,30-Apr-2018,9.46,9.46,9.46,9.46,1400
ALLWF.OB,30-Apr-2018,1.6243,1.6243,1.6243,1.6243,10000
ALNPY.OB,30-Apr-2018,8,8,8,8,800
ALPE.OB,30-Apr-2018,1.77,1.77,1.66,1.66,1100
ALPMF.OB,30-Apr-2018,14.49,14.49,14.49,14.49,100
ALPMY.OB,30-Apr-2018,14.65,14.72,14.61,14.61,38900
ALRT.OB,30-Apr-2018,0.0331,0.034,0.0331,0.034,36000
ALSMY.OB,30-Apr-2018,4.45,4.45,4.45,4.45,4000
ALSSF.OB,30-Apr-2018,3.68,3.77,3.65,3.77,8100
ALST.OB,30-Apr-2018,0.0017,0.002,0.0017,0.002,2625700
ALSWF.OB,30-Apr-2018,5.44,5.45,5.44,5.44,10800
ALTAF.OB,30-Apr-2018,0.285,0.301,0.272,0.273,70300
ALXDF.OB,30-Apr-2018,0.06,0.06,0.06,0.06,60000
ALXXF.OB,30-Apr-2018,0.29,0.293,0.29,0.293,401500
ALYE.OB,30-Apr-2018,0.25,0.25,0.25,0.25,3500
ALYI.OB,30-Apr-2018,0.0178,0.0195,0.0169,0.0169,648700
AMADY.OB,30-Apr-2018,72.85,73.37,72.85,73.1,15500
AMAR.OB,30-Apr-2018,0.28,0.28,0.25,0.25,6900
AMAVF.OB,30-Apr-2018,28,28,26.15,26.15,800
AMAZ.OB,30-Apr-2018,0.45,0.45,0.43,0.43,33100
AMBS.OB,30-Apr-2018,0.0399,0.04,0.034,0.04,489800
AMBTQ.OB,30-Apr-2018,0.002,0.002,0.002,0.002,100
AMBZ.OB,30-Apr-2018,39.799,39.799,39.799,39.799,2000
AMCF.OB,30-Apr-2018,0.05,0.06,0.0215,0.0215,12700
AMCO.OB,30-Apr-2018,0.0002,0.0002,0.0002,0.0002,4200
AMCRY.OB,30-Apr-2018,41.23,41.5,41.2,41.32,19000
AMCT.OB,30-Apr-2018,0.62,0.62,0.62,0.62,1000
AMEN.OB,30-Apr-2018,700,700,588,698,100
AMEUF.OB,30-Apr-2018,0.3,0.3,0.265,0.3,19400
AMFE.OB,30-Apr-2018,0.1272,0.1297,0.122,0.127,822000
AMFL.OB,30-Apr-2018,0.045,0.045,0.045,0.045,300
AMHD.OB,30-Apr-2018,0.4,0.4,0.4,0.4,500
AMIGF.OB,30-Apr-2018,27.25,27.25,27.25,27.25,20000
AMKAF.OB,30-Apr-2018,1531.45,1531.45,1531.45,1531.45,100
AMKBY.OB,30-Apr-2018,8.03,8.09,8.03,8.03,55700
AMLH.OB,30-Apr-2018,0.0003,0.0005,0.0003,0.0004,10277200
AMLM.OB,30-Apr-2018,0.0355,0.0498,0.0355,0.04,51100
AMMJ.OB,30-Apr-2018,0.9606,1.02,0.9511,0.952,188500
AMMX.OB,30-Apr-2018,0.0092,0.0095,0.0085,0.0095,343200
AMNE.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,100000
AMNF.OB,30-Apr-2018,2.66,2.662,2.63,2.65,13800
AMNL.OB,30-Apr-2018,0.12,0.12,0.1188,0.12,14300
AMOO.OB,30-Apr-2018,0.06,0.06,0.06,0.06,100
AMPG.OB,30-Apr-2018,0.035,0.037,0.034,0.0345,47300
AMPY.OB,30-Apr-2018,10.3,10.3,10.3,10.3,1100
AMPYW.OB,30-Apr-2018,0.15,0.15,0.15,0.15,600
AMSLF.OB,30-Apr-2018,0.075,0.09,0.075,0.09,3000
AMSSY.OB,30-Apr-2018,41.62,41.84,41.19,41.19,900
AMSYF.OB,30-Apr-2018,34.36,34.36,34.36,34.36,52800
AMYZF.OB,30-Apr-2018,0.138,0.15,0.135,0.1402,60200
ANCUF.OB,30-Apr-2018,43.54,43.54,43.4,43.4,1600
ANDD.OB,30-Apr-2018,0.0132,0.0145,0.013,0.0135,37837800
ANDI.OB,30-Apr-2018,0.0068,0.0072,0.0063,0.0066,27823400
ANDR.OB,30-Apr-2018,0.071,0.075,0.071,0.0715,900
ANFGF.OB,30-Apr-2018,13.25,13.25,13.25,13.25,100
ANGCF.OB,30-Apr-2018,0.04,0.04,0.04,0.04,35000
ANGPY.OB,30-Apr-2018,4.45,4.53,4.45,4.53,3800
ANGUF.OB,30-Apr-2018,0.0914,0.0914,0.0914,0.0914,200
ANIOY.OB,30-Apr-2018,6.9725,6.9725,6.9725,6.9725,100
ANLBF.OB,30-Apr-2018,0.0369,0.0369,0.0369,0.0369,10000
ANLDF.OB,30-Apr-2018,0.2327,0.2327,0.23,0.23,5400
ANLKY.OB,30-Apr-2018,2.0226,2.0226,2.0226,2.0226,100
ANNSF.OB,30-Apr-2018,206.18,206.18,205.73,205.73,100
ANPDF.OB,30-Apr-2018,5.77,5.77,5.77,5.77,1800
ANPDY.OB,30-Apr-2018,142.01,142.292,142.01,142.292,800
ANPFF.OB,30-Apr-2018,0.002,0.002,0.002,0.002,100
ANSLY.OB,30-Apr-2018,78.615,79.25,77.51,79.25,1600
ANSU.OB,30-Apr-2018,0.01,0.01,0.01,0.01,1000
ANTGF.OB,30-Apr-2018,0.045,0.0506,0.045,0.05,150000
ANVV.OB,30-Apr-2018,1.2,1.2,1.2,1.2,8900
ANXGF.OB,30-Apr-2018,0.3152,0.32,0.306,0.3098,62400
ANZBY.OB,30-Apr-2018,20.04,20.32,20.04,20.23,70600
ANZFF.OB,30-Apr-2018,2.45,2.45,2.45,2.45,500
AOGC.OB,30-Apr-2018,0.004,0.004,0.0039,0.0039,1500
AOGN.OB,30-Apr-2018,0.05,0.05,0.05,0.05,100
AOIFF.OB,30-Apr-2018,0.9031,0.947,0.9,0.936,327800
AOLS.OB,30-Apr-2018,0.0053,0.0053,0.0053,0.0053,10800
AONNY.OB,30-Apr-2018,20.26,20.26,20.26,20.26,100
AOTVF.OB,30-Apr-2018,0.937,0.9447,0.937,0.9447,1000
AOXG.OB,30-Apr-2018,0.05,0.06,0.04,0.0401,7200
APAAF.OB,30-Apr-2018,0.107,0.107,0.107,0.107,2500
APAFF.OB,30-Apr-2018,0.0669,0.0849,0.0669,0.0849,47700
APAJF.OB,30-Apr-2018,6.2018,6.2018,6.2,6.2,1500
APCX.OB,30-Apr-2018,0.925,0.925,0.925,0.925,500
APELY.OB,30-Apr-2018,44.54,44.54,44.18,44.265,2000
APGI.OB,30-Apr-2018,0.0033,0.0033,0.0033,0.0033,1200
APGMF.OB,30-Apr-2018,0.662,0.707,0.662,0.707,14100
APHD.OB,30-Apr-2018,0.002,0.002,0.002,0.002,3500
APHE.OB,30-Apr-2018,4.89,4.89,4.89,4.89,100
APHQF.OB,30-Apr-2018,7.665,7.9626,7.51,7.81,373500
APLL.OB,30-Apr-2018,0.0422,0.0422,0.0402,0.0402,13000
APLVF.OB,30-Apr-2018,0.19,0.19,0.14,0.17,43000
APNHY.OB,30-Apr-2018,21.62,21.87,21.28,21.74,17300
APNR.OB,30-Apr-2018,24,25.6,24,25.25,259400
APPB.OB,30-Apr-2018,2.05,2.05,1.85,1.85,300
APPG.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,990000
APRAF.OB,30-Apr-2018,0.1483,0.1483,0.1483,0.1483,1000
APRU.OB,30-Apr-2018,0.0105,0.0152,0.0105,0.0152,19636300
APTOF.OB,30-Apr-2018,0.1609,0.1609,0.1609,0.1609,100
APTPF.OB,30-Apr-2018,2.21,2.21,2.21,2.21,1600
APTY.OB,30-Apr-2018,0.005,0.005,0.0049,0.0049,514000
APVS.OB,30-Apr-2018,0.0034,0.0034,0.0032,0.0032,13300
APYP.OB,30-Apr-2018,0.0005,0.0005,0.0004,0.0004,6080000
AQARF.OB,30-Apr-2018,0.1982,0.1982,0.1932,0.1982,24500
AQFH.OB,30-Apr-2018,11.72,11.72,11.72,11.72,1000
AQQSQ.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,15000
AQSZF.OB,30-Apr-2018,0.223,0.223,0.196,0.222,31700
ARAFF.OB,30-Apr-2018,0.0832,0.084,0.0832,0.084,115000
ARAH.OB,30-Apr-2018,0.0045,0.0045,0.0021,0.0023,125000
ARBV.OB,30-Apr-2018,19.4,19.4,19.4,19.4,600
ARCS.OB,30-Apr-2018,0.0004,0.0004,0.0004,0.0004,50000
ARCUF.OB,30-Apr-2018,0.04,0.04,0.04,0.04,6000
AREM.OB,30-Apr-2018,0.0125,0.0125,0.0125,0.0125,17300
ARESF.OB,30-Apr-2018,10.3347,10.448,10.3347,10.384,9600
ARFXF.OB,30-Apr-2018,0.3283,0.3289,0.312,0.312,38700
ARGKF.OB,30-Apr-2018,10.23,10.23,10.23,10.23,900
ARGQ.OB,30-Apr-2018,0.0044,0.0044,0.004,0.0041,1752300
ARGS.OB,30-Apr-2018,0.2214,0.2298,0.166,0.1951,301800
ARGW.OB,30-Apr-2018,2.99,2.99,2.99,2.99,200
ARHTF.OB,30-Apr-2018,0.8395,0.8395,0.8395,0.8395,1000
ARKAY.OB,30-Apr-2018,131.3875,131.3875,130.87,130.87,2500
ARLUF.OB,30-Apr-2018,20.51,20.51,20.03,20.03,200
ARMC.OB,30-Apr-2018,0.25,0.25,0.11,0.11,400
ARNGF.OB,30-Apr-2018,1.85,1.9054,1.8239,1.9054,78400
ARNH.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,7055400
AROFF.OB,30-Apr-2018,0.7992,0.7992,0.7992,0.7992,10000
AROSF.OB,30-Apr-2018,0.1051,0.1051,0.1051,0.1051,20000
ARPO.OB,30-Apr-2018,3.64,3.64,3.38,3.55,4300
ARRAF.OB,30-Apr-2018,0.5,0.5,0.5,0.5,3000
ARREF.OB,30-Apr-2018,0.789,0.7932,0.7343,0.7791,69200
ARRHW.OB,30-Apr-2018,34.15,35.02,34.15,34.97,15000
ARRRF.OB,30-Apr-2018,0.7,0.7248,0.7,0.7227,24300
ARSC.OB,30-Apr-2018,0.043,0.043,0.043,0.043,11600
ARTH.OB,30-Apr-2018,0.26,0.3,0.26,0.285,150200
ARTTF.OB,30-Apr-2018,0.16,0.16,0.146,0.158,149900
ARXRF.OB,30-Apr-2018,0.1015,0.1015,0.1015,0.1015,1200
ARYC.OB,30-Apr-2018,0.0125,0.0139,0.01,0.0115,2881200
ARZGF.OB,30-Apr-2018,19.95,19.95,19.95,19.95,100
ARZGY.OB,30-Apr-2018,10.19,10.19,10.19,10.19,1000
ARZTY.OB,30-Apr-2018,10.5,10.64,10.36,10.51,2300
ASAE.OB,30-Apr-2018,0.092,0.146,0.052,0.146,60600
ASAZF.OB,30-Apr-2018,22,22,22,22,3100
ASAZY.OB,30-Apr-2018,10.57,10.57,10.4,10.45,99300
ASBFY.OB,30-Apr-2018,37.74,37.75,37.24,37.5,3400
ASCCF.OB,30-Apr-2018,19.1,19.1,19.1,19.1,100
ASCK.OB,30-Apr-2018,0.0002,0.0002,0.0001,0.0002,21030000
ASDN.OB,30-Apr-2018,0.57,0.89,0.57,0.89,4600
ASDRF.OB,30-Apr-2018,0.7573,0.7756,0.7573,0.76,5600
ASFX.OB,30-Apr-2018,0.001,0.001,0.0007,0.0007,1003400
ASFZ.OB,30-Apr-2018,0.0007,0.0007,0.0007,0.0007,10000
ASGLY.OB,30-Apr-2018,8.33,8.33,8.26,8.28,2400
ASGXF.OB,30-Apr-2018,0.0002,0.0002,0.0002,0.0002,5000
ASHG.OB,30-Apr-2018,532,532,532,532,100
ASHTY.OB,30-Apr-2018,113.93,114.2,113.405,113.625,2800
ASIC.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,50000
ASKDF.OB,30-Apr-2018,0.3095,0.3095,0.3095,0.3095,5000
ASKE.OB,30-Apr-2018,0.0001,0.0001,0.0001,0.0001,9426700
ASKH.OB,30-Apr-2018,0.047,0.0475,0.0458,0.0473,35700
ASLEF.OB,30-Apr-2018,0.9847,0.987,0.9847,0.987,3000
ASLM.OB,30-Apr-2018,0.138,0.138,0.134,0.134,1900
ASLRF.OB,30-Apr-2018,0.0049,0.0049,0.0049,0.0049,10000
ASMIY.OB,30-Apr-2018,59.72,59.72,59.72,59.72,100
ASMLF.OB,30-Apr-2018,188.5,188.5,188.5,188.5,15300
ASNB.OB,30-Apr-2018,0.034,0.034,0.034,0.034,25000
ASNT.OB,30-Apr-2018,0.038,0.0405,0.035,0.035,297400
ASOMY.OB,30-Apr-2018,80.8375,81.15,80.8375,81.13,2300
ASPW.OB,30-Apr-2018,0.007,0.0075,0.005,0.007,61300
ASPZ.OB,30-Apr-2018,0.18,0.18,0.11,0.11,194900
ASTI.OB,30-Apr-2018,0.0004,0.0004,0.0002,0.0003,428222500
ASWRF.OB,30-Apr-2018,0.0737,0.0877,0.0737,0.0869,50000
ATADF.OB,30-Apr-2018,0.4463,0.4464,0.4265,0.4458,43200
ATASF.OB,30-Apr-2018,33.15,33.15,33.15,33.15,100
ATASY.OB,30-Apr-2018,16.56,16.58,16.51,16.56,16600
ATBHF.OB,30-Apr-2018,0.15,0.1539,0.147,0.147,35100
ATBPF.OB,30-Apr-2018,0.307,0.3186,0.298,0.305,22300
ATCMF.OB,30-Apr-2018,0.4998,0.4998,0.46,0.495,41300
ATCV.OB,30-Apr-2018,0.022,0.022,0.022,0.022,1700
ATDRY.OB,30-Apr-2018,1.22,1.23,1.2,1.23,119200
ATEA.OB,30-Apr-2018,3.89,3.9,3.89,3.9,900
ATEYY.OB,30-Apr-2018,24.2,24.2,23.76,23.76,500
ATGFF.OB,30-Apr-2018,19,19.2694,19,19.26,900
ATGN.OB,30-Apr-2018,0.58,0.64,0.575,0.64,79300
ATHOF.OB,30-Apr-2018,1.236,1.236,1.2,1.2,52700
ATIG.OB,30-Apr-2018,0.0003,0.0003,0.0003,0.0003,3300
ATIXF.OB,30-Apr-2018,0.3122,0.3122,0.3122,0.3122,1000
ATLCY.OB,30-Apr-2018,35.875,35.9575,35.7525,35.82,2800
ATLEF.OB,30-Apr-2018,0.45,0.6055,0.45,0.4999,423100
ATLKY.OB,30-Apr-2018,39.61,39.61,39.1908,39.27,32400
ATLRF.OB,30-Apr-2018,0.03,0.03,0.03,0.03,11100
ATLS.OB,30-Apr-2018,0.043,0.043,0.041,0.041,10600
ATMS.OB,30-Apr-2018,0.8,1,0.8,1,7500
ATNWW.OB,30-Apr-2018,0.14,0.14,0.14,0.14,25000
ATOXF.OB,30-Apr-2018,0.06,0.0662,0.06,0.0662,11000
ATPT.OB,30-Apr-2018,0.0001,0.0002,0.0001,0.0002,2061700
ATROB.OB,30-Apr-2018,36.51,36.51,36.51,36.51,200
ATSAF.OB,30-Apr-2018,13.9,13.9,13.83,13.84,2100
ATTBF.OB,30-Apr-2018,0.144,0.154,0.14,0.1526,1023500
ATUSF.OB,30-Apr-2018,11.2,11.2,10.92,10.94,24100
ATVDY.OB,30-Apr-2018,8.91,8.91,8.91,8.91,200
ATVK.OB,30-Apr-2018,0.77,1,0.67,0.75,26700
ATVOF.OB,30-Apr-2018,0.02,0.02,0.02,0.02,9000
ATXG.OB,30-Apr-2018,3.2,3.2,3.2,3.2,300
ATZAF.OB,30-Apr-2018,9.5098,9.5098,9.5098,9.5098,200
AUIAF.OB,30-Apr-2018,2.144,2.184,2.11,2.11,4800
AUKNY.OB,30-Apr-2018,22.02,22.02,22.02,22.02,200
AUNB.OB,30-Apr-2018,13,13,12.85,12.85,400
AUNFF.OB,30-Apr-2018,0.183,0.1917,0.175,0.1866,3100
AUSI.OB,30-Apr-2018,0.5039,0.5039,0.412,0.412,1100
AUXXF.OB,30-Apr-2018,0.323,0.33,0.311,0.3218,50200
AVBH.OB,30-Apr-2018,24.8,24.8,24.6,24.6,2500
AVCO.OB,30-Apr-2018,1.91,1.95,1.91,1.95,1500
AVDX.OB,30-Apr-2018,0.0173,0.0175,0.0091,0.0091,51300
AVEW.OB,30-Apr-2018,0.0012,0.0012,0.0011,0.0012,3251100
AVLIF.OB,30-Apr-2018,0.7432,0.7527,0.7339,0.7375,34100
AVLNF.OB,30-Apr-2018,0.09,0.0984,0.09,0.0984,2100
AVLP.OB,30-Apr-2018,0.98,0.98,0.98,0.98,11000
AVMXY.OB,30-Apr-2018,0.91,0.91,0.9,0.905,10700
AVNBF.OB,30-Apr-2018,18.3647,18.3647,18.3647,18.3647,29800
AVOI.OB,30-Apr-2018,0.008,0.008,0.006,0.006,10000
AVOP.OB,30-Apr-2018,0.0194,0.0194,0.0124,0.0193,88900
