Symbol,Date,Open,High,Low,Close,Volume,OpenInt
BDG20,27-Apr-2018,181,181,181,181,0,0
BDH19,27-Apr-2018,238,238,238,238,5,11
BDH20,27-Apr-2018,181,181,181,181,0,0
BDJ18,27-Apr-2018,225.4,225.4,225.375,225.4,0,1296
BDJ19,27-Apr-2018,237.2,237.2,237.2,237.2,0,0
BDK18,27-Apr-2018,240.475,240.475,239,239.25,23,1247
BDK19,27-Apr-2018,235.1,235.1,235.1,235.1,0,0
BDM18,27-Apr-2018,246.275,246.275,243,244,16,1103
BDM19,27-Apr-2018,235,235,235,235,0,0
BDN18,27-Apr-2018,247,247.5,244.5,246.975,78,951
BDN19,27-Apr-2018,230,230,230,230,0,0
BDQ18,27-Apr-2018,248,248.475,247,248.4,71,657
BDQ19,27-Apr-2018,215,220,215,220,0,0
BDU18,27-Apr-2018,248.9,249,247.875,248,59,549
BDU19,27-Apr-2018,215,220,215,220,0,0
BDV18,27-Apr-2018,247.75,248,247.475,247.5,32,515
BDV19,27-Apr-2018,215,220,215,220,0,0
BDX18,27-Apr-2018,247.375,247.375,246.125,247,18,382
BDX19,27-Apr-2018,215,220,215,220,0,0
BDZ18,27-Apr-2018,244.925,245.225,244.925,245,15,290
BDZ19,27-Apr-2018,215,220,215,220,0,0
BI,27-Apr-2018,1060.98,1060.98,1047.83,1050.17,429,6590
BI.C,27-Apr-2018,1061.4,1061.8,1048.9,1051.5,429,6590
BIH19,27-Apr-2018,1046.3,1051.2,1046.3,1051.2,0,0
BIM18,27-Apr-2018,1061.4,1061.8,1048.9,1051.5,429,6590
BIM19,27-Apr-2018,1046.6,1051.4,1046.6,1051.4,0,0
BIU18,27-Apr-2018,1045.8,1050.7,1045.8,1050.7,0,0
BIZ18,27-Apr-2018,1046.1,1050.9,1046.1,1050.9,0,0
BJ.C,27-Apr-2018,1.671,1.681,1.671,1.677,73,2640
BJF19,27-Apr-2018,1.66,1.665,1.66,1.665,29,363
BJF20,27-Apr-2018,1.704,1.704,1.704,1.704,0,0
BJG19,27-Apr-2018,1.657,1.659,1.657,1.659,17,330
BJG20,27-Apr-2018,1.732,1.732,1.732,1.732,0,0
BJH19,27-Apr-2018,1.654,1.654,1.653,1.654,15,314
BJH20,27-Apr-2018,1.725,1.725,1.725,1.725,0,0
BJJ18,27-Apr-2018,1.577,1.577,1.577,1.577,0,3434
BJJ19,27-Apr-2018,1.656,1.656,1.655,1.656,15,247
BJK18,27-Apr-2018,1.614,1.618,1.61,1.612,43,3465
BJK19,27-Apr-2018,1.657,1.657,1.657,1.657,10,161
BJM18,27-Apr-2018,1.638,1.647,1.638,1.642,38,3044
BJM19,27-Apr-2018,1.671,1.671,1.671,1.671,10,156
BJN18,27-Apr-2018,1.671,1.681,1.671,1.677,73,2640
BJN19,27-Apr-2018,1.688,1.688,1.688,1.688,0,77
BJQ18,27-Apr-2018,1.701,1.705,1.701,1.701,49,2364
BJQ19,27-Apr-2018,1.709,1.709,1.709,1.709,0,4
BJU18,27-Apr-2018,1.718,1.723,1.718,1.718,52,2398
BJU19,27-Apr-2018,1.71,1.71,1.71,1.71,0,3
BJV18,27-Apr-2018,1.714,1.72,1.713,1.718,54,2183
BJV19,27-Apr-2018,1.709,1.709,1.709,1.709,0,3
BJX18,27-Apr-2018,1.707,1.707,1.702,1.703,28,2345
BJX19,27-Apr-2018,1.709,1.709,1.709,1.709,0,3
BJZ18,27-Apr-2018,1.696,1.696,1.696,1.696,29,2177
BJZ19,27-Apr-2018,1.708,1.708,1.708,1.708,0,3
BK,27-Apr-2018,147.63,150.07,147.01,149.58,128,6455
BK.C,27-Apr-2018,146.7,149.35,146.5,149.1,149,6472
BKH19,27-Apr-2018,145.2,147.2,145.2,147.2,0,0
BKM18,27-Apr-2018,146.7,149.55,146.5,149.1,128,6455
