Symbol,Date,Open,High,Low,Close,Volume
A5,27-Apr-2018,3461,3486.82,3458.3,3477.34,131
A5.C,27-Apr-2018,3404.5,3418,3396,3406.5,131
A5M18,27-Apr-2018,3404.5,3418,3396,3406.5,131
A5U18,27-Apr-2018,3355.5,3373,3355.5,3373,0
A5Z18,27-Apr-2018,3352.5,3370.5,3352.5,3370.5,0
AC.C,27-Apr-2018,5957,5964,5941,5962,1423
ACH19,27-Apr-2018,6009,6031,6009,6031,0
ACH20,27-Apr-2018,6099,6121,6099,6121,0
ACH21,27-Apr-2018,6200,6222,6200,6222,0
ACM18,27-Apr-2018,5957,5964,5941,5962,1423
ACM19,27-Apr-2018,6038,6060,6038,6060,0
ACM20,27-Apr-2018,6120,6142,6120,6142,0
ACU18,27-Apr-2018,5959,5981,5959,5981,0
ACU19,27-Apr-2018,6060,6082,6060,6082,0
ACU20,27-Apr-2018,6146,6168,6146,6168,0
ACZ18,27-Apr-2018,5982,6004,5982,6004,0
ACZ19,27-Apr-2018,6078,6100,6078,6100,0
ACZ20,27-Apr-2018,6173,6195,6173,6195,0
AI.C,27-Apr-2018,168.1,169.5,168.1,169.5,0
AIM18,27-Apr-2018,168.1,169.5,168.1,169.5,0
AIU18,27-Apr-2018,173.4,174.8,173.4,174.8,0
AIZ18,27-Apr-2018,167.8,169.2,167.8,169.2,0
AQ.C,27-Apr-2018,2065.5,2099,2064.5,2069.5,376
AQM18,27-Apr-2018,2065.5,2099,2064.5,2069.5,376
AQU18,27-Apr-2018,2064.5,2072,2064.5,2072,0
AQZ18,27-Apr-2018,2054.5,2062,2054.5,2062,0
C1.C,27-Apr-2018,1061.6,1061.6,1052.6,1056.3,26
C1M18,27-Apr-2018,1061.6,1061.6,1052.6,1056.3,26
C1U18,27-Apr-2018,1044.3,1054.9,1044.3,1054.9,0
C1Z18,27-Apr-2018,1041.9,1052.5,1041.9,1052.5,0
CF.C,27-Apr-2018,158.85,159.07,158.79,158.98,83
CFM18,27-Apr-2018,158.85,159.07,158.79,158.98,83
CFU18,27-Apr-2018,157.16,157.48,157.16,157.48,0
CFZ18,27-Apr-2018,157.16,157.48,157.16,157.48,0
D0.C,27-Apr-2018,817.1,819.4,815.9,817.8,5
D0M18,27-Apr-2018,817.1,819.4,815.9,817.8,5
D0U18,27-Apr-2018,813.7,816.6,813.7,816.6,0
D0Z18,27-Apr-2018,812,814.9,812,814.9,0
D9.C,27-Apr-2018,341.2,342.5,340.3,342.5,77
D9M18,27-Apr-2018,341.2,342.5,340.3,342.5,77
D9U18,27-Apr-2018,341,342.3,341,342.3,0
D9Z18,27-Apr-2018,333.6,334.9,333.6,334.9,0
DM,27-Apr-2018,25855.76,25975.71,25774.29,25859.49,274
DM.C,27-Apr-2018,26024,26024,25760,25823,274
DMM18,27-Apr-2018,26024,26024,25760,25823,274
DMU18,27-Apr-2018,25738,25777,25738,25777,0
DMZ18,27-Apr-2018,25729,25768,25729,25768,0
DO.C,27-Apr-2018,129.1,129.1,128.6,128.9,5945
DOZ18,27-Apr-2018,126.2,126.2,126.1,126.2,1617
DOZ19,27-Apr-2018,125.4,125.6,125.3,125.6,3758
DOZ20,27-Apr-2018,129.1,129.1,128.6,128.9,5945
DOZ21,27-Apr-2018,126.2,126.2,125.4,125.6,525
DOZ22,27-Apr-2018,123.4,123.4,122.5,122.9,154
DOZ23,27-Apr-2018,120.8,120.8,120.1,120.3,243
DOZ24,27-Apr-2018,117.7,117.7,117.7,117.7,0
DOZ25,27-Apr-2018,115.3,115.6,115.3,115.6,188
DOZ26,27-Apr-2018,113.4,113.4,113.3,113.3,0
DOZ27,27-Apr-2018,110.8,110.8,110.8,110.8,0
DV,27-Apr-2018,13.38,13.79,13,13.13,38070
DV.C,27-Apr-2018,14.75,14.95,14.45,14.5,21631
DVK18,27-Apr-2018,14.75,14.95,14.45,14.5,21631
DVM18,27-Apr-2018,15,15.2,14.85,14.85,11713
DVN18,27-Apr-2018,15.55,15.85,15.5,15.6,3684
DVQ18,27-Apr-2018,16.05,16.15,16.05,16.05,230
DVU18,27-Apr-2018,16.55,16.75,16.5,16.55,467
DVV18,27-Apr-2018,16.8,16.85,16.7,16.8,214
DVX18,27-Apr-2018,16.8,16.85,16.7,16.7,108
DVZ18,27-Apr-2018,16.45,16.5,16.45,16.5,23
DY,27-Apr-2018,12572.72,12627.71,12518.03,12580.87,93070
DY.C,27-Apr-2018,12580,12640,12527,12597,92895
DYM18,27-Apr-2018,12580,12640,12527,12597,92895
DYU18,27-Apr-2018,12590,12622,12515,12582,95
DYZ18,27-Apr-2018,12525,12575,12525,12569.5,80
DZ.C,27-Apr-2018,2625,2636.5,2617,2621.5,137
DZM18,27-Apr-2018,2625,2636.5,2617,2621.5,137
DZU18,27-Apr-2018,2609,2621,2609,2621,0
DZZ18,27-Apr-2018,2605.5,2617.5,2605.5,2617.5,0
FA.C,27-Apr-2018,127.7,127.7,126.3,127.2,142814
FAM18,27-Apr-2018,127.7,127.7,126.3,127.2,142814
FAU18,27-Apr-2018,126.7,126.7,126.6,126.6,0
FAZ18,27-Apr-2018,126.3,126.3,126.1,126.1,0
FB.C,27-Apr-2018,175.9,176.1,174.5,175.5,7498
FBM18,27-Apr-2018,175.9,176.1,174.5,175.5,7498
FBU18,27-Apr-2018,175,175,174.8,174.8,0
FBZ18,27-Apr-2018,174.1,174.1,173.9,173.9,0
FM.C,27-Apr-2018,475.8,475.8,475.7,475.7,35
FMM18,27-Apr-2018,475.8,475.8,475.7,475.7,35
FMU18,27-Apr-2018,472.3,473.2,472.3,473.2,0
FMZ18,27-Apr-2018,470.8,471.7,470.8,471.7,0
FN.C,27-Apr-2018,153.45,153.86,153.44,153.75,94493
FNM18,27-Apr-2018,153.45,153.86,153.44,153.75,94493
FNU18,27-Apr-2018,151.42,151.74,151.42,151.67,8
FNZ18,27-Apr-2018,150.42,150.75,150.42,150.75,0
FO.C,27-Apr-2018,100.18,100.18,100.18,100.18,0
FOK18,27-Apr-2018,100.18,100.18,100.18,100.18,0
FOM18,27-Apr-2018,100.18,100.18,100.18,100.18,0
FON18,27-Apr-2018,100.18,100.18,100.18,100.18,0
FOU18,27-Apr-2018,100.18,100.18,100.18,100.18,0
FOV18,27-Apr-2018,100.18,100.18,100.18,100.18,0
FP.C,27-Apr-2018,4129.5,4129.5,4085.1,4118.7,11
FPM18,27-Apr-2018,4129.5,4129.5,4085.1,4118.7,11
FPU18,27-Apr-2018,4076.9,4089.9,4076.9,4089.9,0
FPZ18,27-Apr-2018,4098.9,4111.9,4098.9,4111.9,0
FS.C,27-Apr-2018,3032,3041,3025,3039,2051
FSM18,27-Apr-2018,3032,3041,3025,3039,2051
FSU18,27-Apr-2018,3006,3018,3006,3018,0
FSZ18,27-Apr-2018,2989,3001,2989,3001,0
FU.C,27-Apr-2018,3681.29,3696.42,3681.29,3696.42,0
FUH19,27-Apr-2018,3686.21,3701.91,3686.21,3701.91,0
FUH20,27-Apr-2018,3704.67,3720.41,3704.67,3720.41,0
FUH21,27-Apr-2018,3721.96,3736.72,3721.96,3736.72,0
FUH22,27-Apr-2018,3745.17,3760.35,3745.17,3760.35,0
FUH23,27-Apr-2018,3771.42,3785.63,3771.42,3785.63,0
FUM18,27-Apr-2018,3681.29,3696.42,3681.29,3696.42,0
FUM19,27-Apr-2018,3695.48,3710.77,3695.48,3710.77,0
FUM20,27-Apr-2018,3714.84,3730.61,3714.84,3730.61,0
FUM21,27-Apr-2018,3733.13,3747.84,3733.13,3747.84,0
FUM22,27-Apr-2018,3756.19,3770.62,3756.19,3770.62,0
FUM23,27-Apr-2018,3781.73,3795.89,3781.73,3795.89,0
FUU18,27-Apr-2018,3682.1,3697.05,3682.1,3697.05,0
FUU19,27-Apr-2018,3696.81,3712.53,3696.81,3712.53,0
FUU20,27-Apr-2018,3715.01,3730.78,3715.01,3730.78,0
FUU21,27-Apr-2018,3736.4,3751.03,3736.4,3751.03,0
FUU22,27-Apr-2018,3760.97,3775.33,3760.97,3775.33,0
FUZ18,27-Apr-2018,3683.43,3698.88,3683.43,3698.88,0
FUZ19,27-Apr-2018,3700.11,3715.84,3700.11,3715.84,0
FUZ20,27-Apr-2018,3719,3734.79,3719,3734.79,0
FUZ21,27-Apr-2018,3740.14,3754.04,3740.14,3754.04,0
FUZ22,27-Apr-2018,3764.93,3779.22,3764.93,3779.22,0
FUZ23,27-Apr-2018,3791.92,3806.94,3791.92,3806.94,0
FUZ24,27-Apr-2018,3822.16,3835.92,3822.16,3835.92,0
FUZ25,27-Apr-2018,3852.13,3865.63,3852.13,3865.63,0
FUZ26,27-Apr-2018,3884.22,3897.48,3884.22,3897.48,0
FUZ27,27-Apr-2018,3915.01,3928.02,3915.01,3928.02,0
FX.C,27-Apr-2018,3452,3461,3440,3455,863951
FXH19,27-Apr-2018,3405,3418,3405,3418,0
FXM18,27-Apr-2018,3452,3461,3440,3455,863951
FXU18,27-Apr-2018,3440,3451,3432,3445,3084
FXZ18,27-Apr-2018,3418,3428,3418,3428,5
FY.C,27-Apr-2018,379.8,380.9,378.8,380.3,28446
FYM18,27-Apr-2018,379.8,380.9,378.8,380.3,28446
FYU18,27-Apr-2018,377.4,378.4,377.4,378.4,0
FYZ18,27-Apr-2018,375.5,376.5,375.5,376.5,0
GG.C,27-Apr-2018,158.38,158.78,158.38,158.66,647938
GGM18,27-Apr-2018,158.38,158.78,158.38,158.66,647938
GGU18,27-Apr-2018,158.11,158.49,158.11,158.42,10349
GGZ18,27-Apr-2018,155.61,155.96,155.61,155.96,0
GT.C,27-Apr-2018,131.64,131.72,131.64,131.72,0
GTM18,27-Apr-2018,131.64,131.72,131.64,131.72,0
GTU18,27-Apr-2018,131.64,131.72,131.64,131.72,0
GTZ18,27-Apr-2018,131.64,131.72,131.64,131.72,0
GX.C,27-Apr-2018,163.26,164.1,163.24,163.72,44618
GXM18,27-Apr-2018,163.26,164.1,163.24,163.72,44618
GXU18,27-Apr-2018,169.48,169.48,169.18,169.18,89
GXZ18,27-Apr-2018,168.46,169.18,168.46,169.18,0
HF.C,27-Apr-2018,111.88,111.91,111.875,111.91,235594
HFM18,27-Apr-2018,111.88,111.91,111.875,111.91,235594
HFU18,27-Apr-2018,111.75,111.765,111.75,111.765,4001
