Symbol,Date,Open,High,Low,Close,Volume
FPM18,30-Apr-2018,4118.7,4148.6,4118.7,4148.6,600
FPU18,30-Apr-2018,4089.9,4119.8,4089.9,4119.8,0
FPZ18,30-Apr-2018,4111.9,4141.6,4111.9,4141.6,0
FS.C,30-Apr-2018,3036,3053,3036,3049,1433
FSM18,30-Apr-2018,3036,3053,3036,3049,1433
FSU18,30-Apr-2018,3018,3028,3018,3028,0
FSZ18,30-Apr-2018,3001,3008,3001,3008,0
FU.C,30-Apr-2018,3698.88,3718.83,3698.88,3718.83,6000
FUH19,30-Apr-2018,3701.91,3721.87,3701.91,3721.87,0
FUH20,30-Apr-2018,3720.41,3740.46,3720.41,3740.46,0
FUH21,30-Apr-2018,3736.72,3756.85,3736.72,3756.85,0
FUH22,30-Apr-2018,3760.35,3780.59,3760.35,3780.59,0
FUH23,30-Apr-2018,3785.63,3805.99,3785.63,3805.99,0
FUM18,30-Apr-2018,3696.42,3716.23,3696.42,3716.23,0
FUM19,30-Apr-2018,3710.77,3730.76,3710.77,3730.76,0
FUM20,30-Apr-2018,3730.61,3750.7,3730.61,3750.7,0
FUM21,30-Apr-2018,3747.84,3768.01,3747.84,3768.01,0
FUM22,30-Apr-2018,3770.62,3790.91,3770.62,3790.91,0
FUM23,30-Apr-2018,3795.89,3816.3,3795.89,3816.3,0
FUU18,30-Apr-2018,3697.05,3716.99,3697.05,3716.99,0
FUU19,30-Apr-2018,3712.53,3732.54,3712.53,3732.54,0
FUU20,30-Apr-2018,3730.78,3750.88,3730.78,3750.88,0
FUU21,30-Apr-2018,3751.03,3771.22,3751.03,3771.22,0
FUU22,30-Apr-2018,3775.33,3795.64,3775.33,3795.64,0
FUZ18,30-Apr-2018,3698.88,3718.83,3698.88,3718.83,6000
FUZ19,30-Apr-2018,3715.84,3735.86,3715.84,3735.86,0
FUZ20,30-Apr-2018,3734.79,3754.9,3734.79,3754.9,0
FUZ21,30-Apr-2018,3754.04,3774.25,3754.04,3774.25,0
FUZ22,30-Apr-2018,3779.22,3799.55,3779.22,3799.55,0
FUZ23,30-Apr-2018,3806.94,3827.41,3806.94,3827.41,0
FUZ24,30-Apr-2018,3835.92,3856.53,3835.92,3856.53,0
FUZ25,30-Apr-2018,3865.63,3886.39,3865.63,3886.39,0
FUZ26,30-Apr-2018,3897.48,3918.39,3897.48,3918.39,0
FUZ27,30-Apr-2018,3928.02,3949.09,3928.02,3949.09,0
FX.C,30-Apr-2018,3460,3479,3453,3474,784515
FXH19,30-Apr-2018,3418,3437,3418,3437,0
FXM18,30-Apr-2018,3460,3479,3453,3474,784515
FXU18,30-Apr-2018,3447,3467,3447,3464,25
FXZ18,30-Apr-2018,3431,3447,3431,3447,2
FY.C,30-Apr-2018,380.4,381.5,379.6,381,34604
FYM18,30-Apr-2018,380.4,381.5,379.6,381,34604
FYU18,30-Apr-2018,378.4,379.1,378.4,379.1,0
FYZ18,30-Apr-2018,376.5,377,376.5,377,0
GG.C,30-Apr-2018,158.64,158.91,158.38,158.74,606831
GGM18,30-Apr-2018,158.64,158.91,158.38,158.74,606831
GGU18,30-Apr-2018,158.33,158.64,158.15,158.5,5593
GGZ18,30-Apr-2018,155.96,156.04,155.96,156.04,0
GT.C,30-Apr-2018,131.72,131.74,131.72,131.74,0
GTM18,30-Apr-2018,131.72,131.74,131.72,131.74,0
GTU18,30-Apr-2018,131.72,131.74,131.72,131.74,0
GTZ18,30-Apr-2018,131.72,131.74,131.72,131.74,0
GX.C,30-Apr-2018,163.58,163.9,163.06,163.54,45443
GXM18,30-Apr-2018,163.58,163.9,163.06,163.54,45443
GXU18,30-Apr-2018,169.18,169.18,169,169,0
GXZ18,30-Apr-2018,169.18,169.18,169,169,0
HF.C,30-Apr-2018,111.905,111.93,111.88,111.915,234989
HFM18,30-Apr-2018,111.905,111.93,111.88,111.915,234989
HFU18,30-Apr-2018,111.765,111.77,111.755,111.77,182
HFZ18,30-Apr-2018,111.765,111.77,111.765,111.77,0
HR.C,30-Apr-2018,130.92,131.07,130.81,131,326317
HRM18,30-Apr-2018,130.92,131.07,130.81,131,326317
HRU18,30-Apr-2018,130.32,130.45,130.32,130.4,2402
HRZ18,30-Apr-2018,130.32,130.4,130.32,130.4,0
IA.C,30-Apr-2018,112.8,112.8,112.72,112.76,91919
IAM18,30-Apr-2018,112.8,112.8,112.72,112.76,91919
IAU18,30-Apr-2018,112.98,112.98,112.94,112.94,0
IAZ18,30-Apr-2018,112.98,112.98,112.94,112.94,0
IEM18,30-Apr-2018,284.5,286.3,284.4,286.1,219
IEU18,30-Apr-2018,279.9,281.9,279.9,281.9,0
IEZ18,30-Apr-2018,278.6,280.4,278.6,280.4,0
II.C,30-Apr-2018,139.45,139.48,138.51,139.01,125745
IIM18,30-Apr-2018,139.45,139.48,138.51,139.01,125745
IIU18,30-Apr-2018,137.5,137.5,137.14,137.26,34
IIZ18,30-Apr-2018,136.65,136.65,136.11,136.11,0
IZ.C,30-Apr-2018,146.57,146.63,146.02,146.37,465
IZM18,30-Apr-2018,146.57,146.63,146.02,146.37,465
IZU18,30-Apr-2018,146.23,146.23,145.98,145.98,0
IZZ18,30-Apr-2018,146.23,146.23,145.98,145.98,0
J3.C,30-Apr-2018,252.3,254.2,252.3,253.1,127
J3M18,30-Apr-2018,252.3,254.2,252.3,253.1,127
J3U18,30-Apr-2018,251.1,252.1,251.1,252.1,0
J3Z18,30-Apr-2018,249.8,250.5,249.8,250.5,0
J4.C,30-Apr-2018,292.7,294.6,292.5,294.1,4362
J4M18,30-Apr-2018,292.7,294.6,292.5,294.1,4362
J4U18,30-Apr-2018,288.3,290,288.3,290,0
J4Z18,30-Apr-2018,285.8,287.7,285.8,287.7,0
J5.C,30-Apr-2018,270,270.3,268,268.5,3833
J5M18,30-Apr-2018,270,270.3,268,268.5,3833
J5U18,30-Apr-2018,266.9,267.7,266.9,267.7,0
J5Z18,30-Apr-2018,263.3,264.2,263.3,264.2,0
JD.C,30-Apr-2018,215.9,216.4,215.55,216.2,3496
JDH19,30-Apr-2018,215.3,215.75,215.3,215.75,0
JDH20,30-Apr-2018,214.85,215.3,214.85,215.3,0
JDH21,30-Apr-2018,215.05,215.5,215.05,215.5,0
JDM18,30-Apr-2018,215.9,216.4,215.55,216.2,3496
JDM19,30-Apr-2018,215.25,215.7,215.25,215.7,0
JDM20,30-Apr-2018,214.85,215.3,214.85,215.3,0
JDU18,30-Apr-2018,215.45,215.9,215.45,215.9,0
JDU19,30-Apr-2018,215.05,215.5,215.05,215.5,0
JDU20,30-Apr-2018,214.9,215.35,214.9,215.35,0
JDZ18,30-Apr-2018,215.35,215.8,215.35,215.8,0
JDZ19,30-Apr-2018,214.9,215.35,214.9,215.35,0
JDZ20,30-Apr-2018,214.95,215.4,214.95,215.4,0
JT.C,30-Apr-2018,124.2,124.2,124.01,124.01,0
JTM18,30-Apr-2018,125.84,125.84,125.67,125.67,0
JTU18,30-Apr-2018,124.2,124.2,124.01,124.01,0
JTZ18,30-Apr-2018,123.52,123.52,123.35,123.35,0
L9.C,30-Apr-2018,305.9,306.3,303.2,303.5,100
L9M18,30-Apr-2018,305.9,306.3,303.2,303.5,100
L9U18,30-Apr-2018,303.1,303.2,303.1,303.2,0
L9Z18,30-Apr-2018,299.9,299.9,299.6,299.6,0
LI.C,30-Apr-2018,48.55,49.67,48.55,49.67,0
LIH19,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIK18,30-Apr-2018,48.55,49.67,48.55,49.67,0
LIM18,30-Apr-2018,48.55,49.67,48.55,49.67,0
LIM19,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIM20,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIN18,30-Apr-2018,49.67,49.67,49.67,49.67,0
LIU18,30-Apr-2018,48.55,49.67,48.55,49.67,0
LIZ18,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIZ19,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIZ20,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIZ21,30-Apr-2018,48.49,49.67,48.49,49.67,0
LIZ22,30-Apr-2018,48.49,49.67,48.49,49.67,0
LJ.C,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJH19,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJK18,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJM18,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJM19,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJM20,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJN18,30-Apr-2018,89.51,89.51,89.51,89.51,0
LJU18,30-Apr-2018,89.16,89.45,89.16,89.45,0
LJZ18,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJZ19,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJZ20,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJZ21,30-Apr-2018,89.16,89.51,89.16,89.51,0
LJZ22,30-Apr-2018,89.16,89.51,89.16,89.51,0
LK.C,30-Apr-2018,39.91,40.03,39.91,40.03,10
LKH19,30-Apr-2018,40.31,40.31,40.03,40.03,0
LKK18,30-Apr-2018,40.34,40.34,40.03,40.03,0
LKM18,30-Apr-2018,39.91,40.03,39.91,40.03,10
LKM19,30-Apr-2018,40.31,40.31,40.03,40.03,0
LKM20,30-Apr-2018,40.31,40.31,40.03,40.03,0
LKN18,30-Apr-2018,40.03,40.03,40.03,40.03,0
LKU18,30-Apr-2018,40.31,40.31,40.06,40.06,0
LKZ18,30-Apr-2018,39.91,40.03,39.91,40.03,10
LKZ19,30-Apr-2018,40.31,40.31,40.03,40.03,0
LKZ20,30-Apr-2018,40.31,40.31,40.03,40.03,0
LKZ21,30-Apr-2018,40.31,40.31,40.03,40.03,0
LKZ22,30-Apr-2018,40.31,40.31,40.03,40.03,0
LZ.C,30-Apr-2018,133.25,133.87,133.25,133.87,7
LZH19,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZK18,30-Apr-2018,134.6,134.6,133.87,133.87,0
LZM18,30-Apr-2018,133.25,133.87,133.25,133.87,7
LZM19,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZM20,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZN18,30-Apr-2018,133.87,133.87,133.87,133.87,0
LZU18,30-Apr-2018,134.6,134.6,133.93,133.93,0
LZZ18,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZZ19,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZZ20,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZZ21,30-Apr-2018,134.54,134.54,133.87,133.87,0
LZZ22,30-Apr-2018,134.54,134.54,133.87,133.87,0
M4.C,30-Apr-2018,177.5,177.6,177.4,177.4,54
M4M18,30-Apr-2018,177.5,177.6,177.4,177.4,54
M4U18,30-Apr-2018,174.7,176.1,174.7,176.1,0
M4Z18,30-Apr-2018,173.5,174.8,173.5,174.8,0
NA.C,30-Apr-2018,935,936.7,933.3,933.3,26
NAH19,30-Apr-2018,932.8,943.8,932.8,943.8,0
NAH20,30-Apr-2018,946.5,957.5,946.5,957.5,0
NAH21,30-Apr-2018,961.8,972.8,961.8,972.8,0
NAM18,30-Apr-2018,935,936.7,933.3,933.3,26
NAM19,30-Apr-2018,937.2,948.2,937.2,948.2,0
NAM20,30-Apr-2018,949.7,960.7,949.7,960.7,0
NAU18,30-Apr-2018,925.2,936.2,925.2,936.2,0
NAU19,30-Apr-2018,940.5,951.5,940.5,951.5,0
NAU20,30-Apr-2018,953.7,964.7,953.7,964.7,0
NAZ18,30-Apr-2018,928.7,939.7,928.7,939.7,0
NAZ19,30-Apr-2018,943.3,954.3,943.3,954.3,0
NAZ20,30-Apr-2018,957.6,968.6,957.6,968.6,0
O1.C,30-Apr-2018,1408.5,1414,1396,1402,1197
O1H19,30-Apr-2018,1381,1382,1381,1382,0
O1M18,30-Apr-2018,1408.5,1414,1396,1402,1197
O1M19,30-Apr-2018,1373,1374,1373,1374,0
O1M20,30-Apr-2018,1351,1352,1351,1352,0
O1U18,30-Apr-2018,1386,1387,1386,1387,0
O1Z18,30-Apr-2018,1381,1382,1381,1382,750
O1Z19,30-Apr-2018,1358,1359,1358,1359,0
O1Z20,30-Apr-2018,1331,1332,1331,1332,0
O1Z21,30-Apr-2018,1308,1309,1308,1309,0
O1Z22,30-Apr-2018,1286,1287,1286,1287,0
OA.C,30-Apr-2018,273.8,274.9,273.8,274.9,0
OAM18,30-Apr-2018,273.8,274.9,273.8,274.9,0
OAU18,30-Apr-2018,273.2,274.3,273.2,274.3,0
OAZ18,30-Apr-2018,272.7,273.7,272.7,273.7,0
PE.C,30-Apr-2018,383.2,384.6,383.2,384.6,0
PEM18,30-Apr-2018,383.2,384.6,383.2,384.6,0
PEU18,30-Apr-2018,381.4,382.8,381.4,382.8,0
PEZ18,30-Apr-2018,380.1,381.4,380.1,381.4,0
PF.C,30-Apr-2018,385.8,387.2,385.8,387.2,0
PFM18,30-Apr-2018,385.8,387.2,385.8,387.2,0
PFU18,30-Apr-2018,392,393.4,392,393.4,0
PFZ18,30-Apr-2018,383,384.4,383,384.4,0
PG.C,30-Apr-2018,459.1,459.1,459,459,530
PGM18,30-Apr-2018,459.1,459.1,459,459,530
PGU18,30-Apr-2018,463.1,464.5,463.1,464.5,0
PGZ18,30-Apr-2018,454.3,455.6,454.3,455.6,0
PI.C,30-Apr-2018,262,262.2,260.9,261.3,364
PIM18,30-Apr-2018,262,262.2,260.9,261.3,364
PIU18,30-Apr-2018,259.3,260,259.3,260,0
PIZ18,30-Apr-2018,258.7,259.4,258.7,259.4,0
PM.C,30-Apr-2018,171.51,171.51,171.17,171.17,10
PMH19,30-Apr-2018,172.25,172.25,171.25,171.25,0
PMK18,30-Apr-2018,172.46,172.46,171.17,171.17,0
PMM18,30-Apr-2018,171.51,171.51,171.17,171.17,10
PMM19,30-Apr-2018,172.25,172.25,171.25,171.25,0
PMM20,30-Apr-2018,172.25,172.25,171.25,171.25,0
