Symbol,Date,Open,High,Low,Close,Volume,OpenInt
A9H19,27-Apr-2018,6207.9,6236.9,6207.9,6236.9,0,0
A9M18,27-Apr-2018,6113.5,6142.5,6113.5,6142.5,0,0
A9M19,27-Apr-2018,6244.8,6273.8,6244.8,6273.8,0,0
A9U18,27-Apr-2018,6144.6,6173.6,6144.6,6173.6,0,0
A9Z18,27-Apr-2018,6176.4,6205.4,6176.4,6205.4,0,0
AFH19,27-Apr-2018,2533.2,2538.7,2533.2,2538.7,0,0
AFM18,27-Apr-2018,2533.2,2538.7,2533.2,2538.7,0,0
AFM19,27-Apr-2018,2533.2,2538.7,2533.2,2538.7,0,0
AFU18,27-Apr-2018,2533.2,2538.7,2533.2,2538.7,0,0
AFZ18,27-Apr-2018,2533.2,2538.7,2533.2,2538.7,0,0
AMH19,27-Apr-2018,526.4,532.3,526.4,532.3,0,0
AMM18,27-Apr-2018,518,523.9,518,523.9,0,0
AMM19,27-Apr-2018,529.7,535.6,529.7,535.6,0,0
AMU18,27-Apr-2018,520.8,526.7,520.8,526.7,0,0
AMZ18,27-Apr-2018,523.6,529.5,523.6,529.5,0,0
ANH19,27-Apr-2018,1199.2,1203,1199.2,1203,0,0
ANM18,27-Apr-2018,1199.2,1203,1199.2,1203,0,0
ANM19,27-Apr-2018,1199.2,1203,1199.2,1203,0,0
ANU18,27-Apr-2018,1199.2,1203,1199.2,1203,0,0
ANZ18,27-Apr-2018,1199.2,1203,1199.2,1203,0,0
AOH19,27-Apr-2018,1193.3,1195.3,1193.3,1195.3,0,0
AOM18,27-Apr-2018,1193.3,1195.3,1193.3,1195.3,0,850
AOM19,27-Apr-2018,1193.3,1195.3,1193.3,1195.3,0,0
AOU18,27-Apr-2018,1193.3,1195.3,1193.3,1195.3,0,0
AOZ18,27-Apr-2018,1193.3,1195.3,1193.3,1195.3,0,0
AR,27-Apr-2018,1.0692,1.0718,1.068,1.0695,4,1386
ARH19,27-Apr-2018,1.0704,1.071,1.0704,1.071,0,0
ARM18,27-Apr-2018,1.0707,1.0707,1.0697,1.0697,4,1386
ARU18,27-Apr-2018,1.0695,1.0701,1.0695,1.0701,0,0
ARZ18,27-Apr-2018,1.07,1.0707,1.07,1.0707,0,0
AS,27-Apr-2018,0.9719,0.9739,0.9711,0.9723,0,11
ASH19,27-Apr-2018,0.9685,0.9691,0.9685,0.9691,0,0
ASM18,27-Apr-2018,0.9712,0.9718,0.9712,0.9718,0,11
ASU18,27-Apr-2018,0.9698,0.9705,0.9698,0.9705,0,0
ASZ18,27-Apr-2018,0.969,0.9696,0.969,0.9696,0,0
AU,27-Apr-2018,0.7552,0.7584,0.7533,0.7579,44,223
AUH19,27-Apr-2018,0.7573,0.76,0.7573,0.76,0,0
AUM18,27-Apr-2018,0.7556,0.758,0.7538,0.758,44,223
AUU18,27-Apr-2018,0.7558,0.7585,0.7558,0.7585,0,0
AUZ18,27-Apr-2018,0.7565,0.7592,0.7565,0.7592,0,0
CC,27-Apr-2018,3131,3131,2738,2738,37253,301965
CCH19,27-Apr-2018,2733,2759,2669,2750,2503,32499
CCH20,27-Apr-2018,2685,2714,2685,2714,2,10
CCK18,27-Apr-2018,2822,2851,2822,2851,0,75
CCK19,27-Apr-2018,2718,2739,2652,2731,916,11176
CCN18,27-Apr-2018,2802,2836,2729,2831,21072,137822
CCN19,27-Apr-2018,2704,2727,2649,2722,262,5372
CCU18,27-Apr-2018,2806,2840,2743,2836,7336,57609
CCU19,27-Apr-2018,2673,2719,2653,2716,99,3865
CCZ18,27-Apr-2018,2780,2804,2714,2797,5048,47048
CCZ19,27-Apr-2018,2706,2710,2674,2710,15,6489
CT,27-Apr-2018,83.17,83.51,83.17,83.51,14025,268019
CTH19,27-Apr-2018,78.86,79.01,78.8,79,338,15832
CTH20,27-Apr-2018,73.89,73.89,73.83,73.83,0,0
CTH21,27-Apr-2018,72.4,72.4,72.34,72.34,0,0
CTK18,27-Apr-2018,84.99,85.33,84.99,85.33,0,105
CTK19,27-Apr-2018,78.71,78.88,78.71,78.84,57,1548
CTK20,27-Apr-2018,74.31,74.31,74.25,74.25,0,0
CTN18,27-Apr-2018,84.3,84.78,83.96,84.51,9427,135968
CTN19,27-Apr-2018,78.48,78.63,78.48,78.6,18,1441
CTN20,27-Apr-2018,74.25,74.25,74.19,74.19,0,0
CTV18,27-Apr-2018,80.71,80.86,80.71,80.86,2,16
CTV19,27-Apr-2018,75.93,76.08,75.93,76.08,0,0
CTV20,27-Apr-2018,73.61,73.61,73.55,73.55,0,0
CTZ18,27-Apr-2018,78.95,79.36,78.95,79.27,4073,106439
CTZ19,27-Apr-2018,73.92,73.92,73.74,73.78,110,6657
CTZ20,27-Apr-2018,72.36,72.36,72.3,72.3,0,13
DEH19,27-Apr-2018,1153.8,1161.7,1153.8,1161.7,0,0
DEM18,27-Apr-2018,1155.5,1163,1150,1161.7,50531,1098857
DEM19,27-Apr-2018,1153.8,1161.7,1153.8,1161.7,0,0
DEU18,27-Apr-2018,1154.7,1162.6,1154.7,1162.6,0,0
DEZ18,27-Apr-2018,1153.8,1161.7,1153.8,1161.7,0,0
DIH19,27-Apr-2018,2033.1,2034.8,2033.1,2034.8,0,0
DIM18,27-Apr-2018,2028.8,2036.9,2026.6,2034.8,13080,299548
DIM19,27-Apr-2018,2033.1,2034.8,2033.1,2034.8,0,0
DIU18,27-Apr-2018,2033.1,2034.8,2033.1,2034.8,0,1050
DIZ18,27-Apr-2018,2033.1,2034.8,2033.1,2034.8,0,1314
DQH19,27-Apr-2018,2542.5,2544.3,2542.5,2544.3,0,0
DQM18,27-Apr-2018,2542.5,2544.3,2542.5,2544.3,0,0
DQM19,27-Apr-2018,2542.5,2544.3,2542.5,2544.3,0,0
DQU18,27-Apr-2018,2542.5,2544.3,2542.5,2544.3,0,0
DQZ18,27-Apr-2018,2542.5,2544.3,2542.5,2544.3,0,0
DX,27-Apr-2018,91.559,91.986,91.491,91.542,30798,32593
DXH19,27-Apr-2018,90.21,90.335,90.008,90.008,6,9
DXM18,27-Apr-2018,91.385,91.79,91.29,91.343,30518,30615
DXU18,27-Apr-2018,90.95,91.27,90.83,90.893,174,1408
DXZ18,27-Apr-2018,90.46,90.82,90.438,90.438,100,561
EHH19,27-Apr-2018,129.41,129.65,129.41,129.65,0,0
EHM18,27-Apr-2018,129.41,129.65,129.41,129.65,0,5
EHM19,27-Apr-2018,129.41,129.65,129.41,129.65,0,0
EHU18,27-Apr-2018,129.41,129.65,129.41,129.65,0,0
EHZ18,27-Apr-2018,129.41,129.65,129.41,129.65,0,0
EJ,27-Apr-2018,132.31,132.38,131.89,132.33,16,140
