Symbol,Date,Open,High,Low,Close,Volume,OpenInt
RS,30-Apr-2018,528.1,528.1,520.4,520.4,18485,209685
RS.C,30-Apr-2018,532.4,535,531.2,532.3,10108,104403
RSF19,30-Apr-2018,522,524.1,521.4,522.5,230,9041
RSF20,30-Apr-2018,506.8,508.3,506.8,508.3,0,0
RSH19,30-Apr-2018,525.8,525.8,523.2,524.8,42,1570
RSH20,30-Apr-2018,506.8,508.3,506.8,508.3,0,0
RSK18,30-Apr-2018,528.1,531.3,527,531.3,1246,1736
RSK19,30-Apr-2018,524.4,525.9,524.4,525.9,0,186
RSK20,30-Apr-2018,506.8,508.3,506.8,508.3,0,0
RSN18,30-Apr-2018,532.4,535,531.2,532.3,10108,104403
RSN19,30-Apr-2018,524.8,526.3,524.8,526.3,0,142
RSX18,30-Apr-2018,517.9,520.3,517.5,518.5,6859,92587
RSX19,30-Apr-2018,506.3,507.8,506.3,507.8,0,20
