Symbol,Date,Open,High,Low,Close,Volume,OpenInt
A6,03-Apr-2018 09:00,0.7685,0.7685,0.7683,0.7684,0,0
A6,03-Apr-2018 09:05,0.7684,0.7685,0.7679,0.768,0,0
A6,03-Apr-2018 09:10,0.768,0.7681,0.7668,0.7669,0,0
A6,03-Apr-2018 09:15,0.767,0.7671,0.7668,0.7669,0,0
A6,03-Apr-2018 09:20,0.7668,0.767,0.7667,0.7669,0,0
A6,03-Apr-2018 09:25,0.7669,0.767,0.7667,0.7669,0,0
A6,03-Apr-2018 09:30,0.7669,0.7674,0.7669,0.7673,0,0
A6,03-Apr-2018 09:35,0.7673,0.7675,0.7672,0.7675,0,0
A6,03-Apr-2018 09:40,0.7674,0.7678,0.7673,0.7674,0,0
A6,03-Apr-2018 09:45,0.7674,0.768,0.7673,0.7678,0,0
A6,03-Apr-2018 09:50,0.7678,0.7679,0.7675,0.7679,0,0
A6,03-Apr-2018 09:55,0.7678,0.7679,0.7674,0.7674,0,0
A6,03-Apr-2018 10:00,0.7674,0.7682,0.7673,0.7681,0,0
A6,03-Apr-2018 10:05,0.7681,0.7684,0.768,0.7683,0,0
A6,03-Apr-2018 10:10,0.7683,0.7684,0.7681,0.7681,0,0
A6,03-Apr-2018 10:15,0.7681,0.7683,0.7678,0.7679,0,0
A6,03-Apr-2018 10:20,0.7679,0.7679,0.7676,0.7677,0,0
A6,03-Apr-2018 10:25,0.7677,0.7678,0.7676,0.7678,0,0
A6,03-Apr-2018 10:30,0.7678,0.7682,0.7676,0.7678,0,0
A6,03-Apr-2018 10:35,0.768,0.768,0.7677,0.7679,0,0
A6,03-Apr-2018 10:40,0.7678,0.7679,0.7677,0.7678,0,0
A6,03-Apr-2018 10:45,0.7678,0.768,0.7678,0.7678,0,0
A6,03-Apr-2018 10:50,0.7679,0.7679,0.7673,0.7673,0,0
A6,03-Apr-2018 10:55,0.7673,0.7674,0.7672,0.7673,0,0
A6,03-Apr-2018 11:00,0.7673,0.7676,0.7673,0.7676,0,0
A6,03-Apr-2018 11:05,0.7676,0.7679,0.7676,0.7679,0,0
A6,03-Apr-2018 11:10,0.7679,0.7679,0.7677,0.7677,0,0
A6,03-Apr-2018 11:15,0.7677,0.7678,0.7676,0.7677,0,0
A6,03-Apr-2018 11:20,0.7677,0.7678,0.7675,0.7675,0,0
A6,03-Apr-2018 11:25,0.7675,0.768,0.7675,0.768,0,0
A6,03-Apr-2018 11:30,0.768,0.7683,0.768,0.7683,0,0
A6,03-Apr-2018 11:35,0.7682,0.7684,0.7682,0.7683,0,0
A6,03-Apr-2018 11:40,0.7683,0.7684,0.7683,0.7684,0,0
A6,03-Apr-2018 11:45,0.7684,0.7684,0.7682,0.7683,0,0
A6,03-Apr-2018 11:50,0.7683,0.7684,0.7682,0.7682,0,0
A6,03-Apr-2018 11:55,0.7682,0.7684,0.7682,0.7684,0,0
A6,03-Apr-2018 12:00,0.7684,0.7684,0.7682,0.7683,0,0
A6,03-Apr-2018 12:05,0.7683,0.7685,0.7682,0.7684,0,0
A6,03-Apr-2018 12:10,0.7684,0.7685,0.7682,0.7683,0,0
A6,03-Apr-2018 12:15,0.7684,0.7684,0.7681,0.7683,0,0
A6,03-Apr-2018 12:20,0.7683,0.7686,0.7683,0.7685,0,0
A6,03-Apr-2018 12:25,0.7684,0.7688,0.7684,0.7687,0,0
A6,03-Apr-2018 12:30,0.7687,0.7688,0.7686,0.7686,0,0
A6,03-Apr-2018 12:35,0.7686,0.7688,0.7685,0.7687,0,0
A6,03-Apr-2018 12:40,0.7687,0.7688,0.7686,0.7686,0,0
A6,03-Apr-2018 12:45,0.7686,0.7686,0.7683,0.7684,0,0
A6,03-Apr-2018 12:50,0.7683,0.7686,0.7683,0.7685,0,0
A6,03-Apr-2018 12:55,0.7685,0.7686,0.7684,0.7684,0,0
A6,03-Apr-2018 13:00,0.7684,0.7685,0.7684,0.7685,0,0
A6,03-Apr-2018 13:05,0.7685,0.7685,0.7683,0.7683,0,0
