Symbol,Date,Open,High,Low,Close,Volume,OpenInt
KE,27-Apr-2018,502,511.5,502,511.5,63844,250871
KE.C,27-Apr-2018,523,531.75,519.25,530.5,37456,133762
KEH19,27-Apr-2018,579.25,587.75,574.5,587.25,1156,16990
KEH20,27-Apr-2018,616.25,624.25,616.25,624.25,0,2
KEK18,27-Apr-2018,502,513.25,500,512.25,11749,2733
KEK19,27-Apr-2018,587.25,594.25,579.75,594.25,143,1258
KEK20,27-Apr-2018,616.25,624.25,616.25,624.25,0,0
KEN18,27-Apr-2018,523,531.75,519.25,530.5,37456,133762
KEN19,27-Apr-2018,588.5,596.5,581.75,596.5,186,3532
KEN20,27-Apr-2018,609.5,617.5,609.5,617.5,0,9
KEU18,27-Apr-2018,543.25,549.5,537,548.5,8121,50418
KEU19,27-Apr-2018,591.5,605,591.5,605,3,120
KEZ18,27-Apr-2018,563.75,573,560,572,5030,41661
KEZ19,27-Apr-2018,610.75,618.75,608,618.75,0,386
KW,27-Apr-2018,501.75,511.5,501.75,511.5,63844,250871
KW.C,27-Apr-2018,521,530.5,521,530.5,37456,133762
KWH19,27-Apr-2018,578.75,587.25,578.75,587.25,1156,16990
KWH20,27-Apr-2018,616.25,624.25,616.25,624.25,0,2
KWK18,27-Apr-2018,501.75,512.25,501.75,512.25,11749,2733
KWK19,27-Apr-2018,586.25,594.25,586.25,594.25,143,1258
KWK20,27-Apr-2018,616.25,624.25,616.25,624.25,0,0
KWN18,27-Apr-2018,521,530.5,521,530.5,37456,133762
KWN19,27-Apr-2018,588.75,596.5,588.75,596.5,186,3532
KWN20,27-Apr-2018,609.5,617.5,609.5,617.5,0,9
KWU18,27-Apr-2018,539.25,548.5,539.25,548.5,8121,50418
KWU19,27-Apr-2018,596.75,605,596.75,605,3,120
KWZ18,27-Apr-2018,563.25,572,563.25,572,5030,41661
KWZ19,27-Apr-2018,610.75,618.75,610.75,618.75,0,386
