Symbol,Date,Open,High,Low,Close,Volume
ZJO.TO,27-Apr-2018,14.13,14.13,14.13,14.13,124
ZLB.TO,27-Apr-2018,29.66,29.83,29.66,29.81,9016
ZLC.TO,27-Apr-2018,18.03,18.03,18.03,18.03,1080
ZLD.TO,27-Apr-2018,22.96,22.96,22.96,22.96,0
ZLE.TO,27-Apr-2018,22.02,22.08,22.02,22.07,7500
ZLH.TO,27-Apr-2018,22.74,22.76,22.74,22.76,700
ZLI.TO,27-Apr-2018,23.9,23.9,23.9,23.9,0
ZLU.TO,27-Apr-2018,30.63,30.97,30.63,30.97,8575
ZMI.TO,27-Apr-2018,15.88,15.88,15.88,15.88,0
ZMP.TO,27-Apr-2018,14.57,14.59,14.57,14.58,4300
ZMT.TO,27-Apr-2018,11.44,11.44,11.44,11.44,100
ZMU.TO,27-Apr-2018,14.22,14.23,14.22,14.23,906
ZPH.TO,27-Apr-2018,19.1,19.1,19.1,19.1,4000
ZPL.TO,27-Apr-2018,15.35,15.35,15.35,15.35,0
ZPR.TO,27-Apr-2018,11.48,11.53,11.48,11.53,22569
ZPS.TO,27-Apr-2018,13.3,13.3,13.3,13.3,10100
ZPW.TO,27-Apr-2018,17.82,17.83,17.82,17.82,2200
ZQQ.TO,27-Apr-2018,51.24,51.24,50.25,50.49,84897
ZRE.TO,27-Apr-2018,20.74,20.88,20.74,20.87,13505
ZRR.TO,27-Apr-2018,17.2,17.24,17.2,17.24,2143
ZSP.TO,27-Apr-2018,37.84,37.84,37.6,37.79,9533
ZSP.U.TO,27-Apr-2018,29.53,29.53,29.53,29.53,2000
ZST.TO,27-Apr-2018,51.41,51.41,51.41,51.41,108
ZST.L.TO,27-Apr-2018,50.85,50.85,50.85,50.85,0
ZSU.TO,27-Apr-2018,14.42,14.42,14.42,14.42,14000
ZUB.TO,27-Apr-2018,30.22,30.63,30.22,30.6,19788
ZUD.TO,27-Apr-2018,23.75,23.81,23.75,23.78,701
ZUE.TO,27-Apr-2018,40.41,40.41,40.3,40.33,2797
ZUH.TO,27-Apr-2018,49.89,49.89,49.57,49.74,12922
ZUP.TO,27-Apr-2018,24,24,24,24,430
ZUQ.TO,27-Apr-2018,31.85,31.85,31.85,31.85,0
ZUT.TO,27-Apr-2018,16.24,16.3,16.24,16.29,5575
ZVI.TO,27-Apr-2018,21.75,21.75,21.75,21.75,0
ZWA.TO,27-Apr-2018,22.36,22.48,22.36,22.42,2644
ZWB.TO,27-Apr-2018,18.71,18.77,18.7,18.76,51532
ZWC.TO,27-Apr-2018,19.23,19.24,19.19,19.23,4145
ZWE.TO,27-Apr-2018,21.44,21.44,21.34,21.4,20527
ZWH.TO,27-Apr-2018,19.99,20.08,19.99,20.08,16227
ZWH.U.TO,27-Apr-2018,21.23,21.23,21.23,21.23,0
ZWP.TO,27-Apr-2018,20.28,20.28,20.25,20.25,2444
ZWU.TO,27-Apr-2018,12.47,12.5,12.46,12.49,27492
ZXM.TO,27-Apr-2018,29.16,29.16,29.16,29.16,0
ZXM.B.TO,27-Apr-2018,31.75,31.75,31.75,31.75,0
ZYME.TO,27-Apr-2018,20.47,23.15,20.31,20.62,23357
ZZZ.TO,27-Apr-2018,34.95,36.56,34.95,36.43,118231
