Symbol,Date,Open,High,Low,Close,Volume,OpenInt
RSF19,30-Apr-2018 09:00,523.1,523.1,523.1,523.1,1,0
RSF19,30-Apr-2018 09:15,522.9,522.9,522.9,522.9,1,0
RSF19,30-Apr-2018 09:30,523.2,523.3,523.2,523.3,2,0
RSF19,30-Apr-2018 10:05,523,523,523,523,2,0
RSF19,30-Apr-2018 10:20,522.5,522.5,522.5,522.5,6,0
RSF19,30-Apr-2018 10:25,522.5,523,522.5,523,3,0
RSF19,30-Apr-2018 11:15,521.7,522.2,521.6,522.2,3,0
RSF19,30-Apr-2018 11:25,522,522,521.8,521.8,8,0
RSF19,30-Apr-2018 11:45,522.6,522.6,522.6,522.6,1,0
RSF19,30-Apr-2018 12:35,521.9,522.5,521.8,522.5,47,0
RSF19,30-Apr-2018 12:40,522.7,522.7,522.7,522.7,1,0
RSF19,30-Apr-2018 12:45,522.8,522.8,522.8,522.8,1,0
RSF19,30-Apr-2018 13:00,522.3,522.4,521.5,521.5,4,0
RSF19,30-Apr-2018 13:05,522.5,522.7,522.5,522.7,2,0
RSF19,30-Apr-2018 13:10,522.3,522.6,522.3,522.6,4,0
RSF19,30-Apr-2018 13:15,521.4,521.4,521.4,521.4,2,0
RSH19,30-Apr-2018 09:15,525.3,525.3,525.3,525.3,1,0
RSH19,30-Apr-2018 09:30,525.7,525.7,525.7,525.7,1,0
RSH19,30-Apr-2018 10:05,525.4,525.4,525.4,525.4,1,0
RSH19,30-Apr-2018 13:00,524.8,524.8,524.8,524.8,1,0
RSH19,30-Apr-2018 13:10,524.8,524.8,524.8,524.8,3,0
RSH19,30-Apr-2018 13:15,523.5,523.5,523.2,523.2,13,0
RSN18,30-Apr-2018 09:00,534.2,534.2,534,534.1,18,0
RSN18,30-Apr-2018 09:05,534.1,534.2,534,534.1,23,0
RSN18,30-Apr-2018 09:10,534.1,534.2,534,534,104,0
RSN18,30-Apr-2018 09:15,534.1,534.1,534,534.1,65,0
RSN18,30-Apr-2018 09:20,534,534,533.3,533.6,94,0
RSN18,30-Apr-2018 09:25,533.6,534,533.3,533.3,58,0
RSN18,30-Apr-2018 09:30,533.8,533.8,533.3,533.8,33,0
RSN18,30-Apr-2018 09:35,533.9,534,533.5,533.5,11,0
RSN18,30-Apr-2018 09:40,533.6,533.9,533.5,533.8,43,0
RSN18,30-Apr-2018 09:45,533.8,533.9,533.8,533.9,12,0
RSN18,30-Apr-2018 09:50,533.9,533.9,533.6,533.7,48,0
RSN18,30-Apr-2018 09:55,533.7,533.8,533.6,533.7,22,0
RSN18,30-Apr-2018 10:00,533.7,533.9,533.6,533.6,52,0
RSN18,30-Apr-2018 10:05,533.7,533.8,533.7,533.8,24,0
RSN18,30-Apr-2018 10:10,533.8,533.8,533.3,533.5,148,0
RSN18,30-Apr-2018 10:15,533.6,533.7,532.8,533,149,0
RSN18,30-Apr-2018 10:20,532.8,533.5,532.8,533.3,197,0
RSN18,30-Apr-2018 10:25,533.2,533.5,533,533.5,36,0
RSN18,30-Apr-2018 10:30,533.5,533.5,533.5,533.5,29,0
RSN18,30-Apr-2018 10:35,533.5,533.5,533.3,533.3,38,0
RSN18,30-Apr-2018 10:40,533.2,533.2,533,533.1,34,0
RSN18,30-Apr-2018 10:45,533,533.1,533,533,12,0
RSN18,30-Apr-2018 10:50,533.1,533.1,532.7,532.7,36,0
RSN18,30-Apr-2018 10:55,532.5,532.8,532.5,532.8,41,0
RSN18,30-Apr-2018 11:00,532.7,533,532.6,532.8,35,0
RSN18,30-Apr-2018 11:05,532.8,532.9,532.7,532.8,21,0
RSN18,30-Apr-2018 11:10,532.7,532.9,532.5,532.6,42,0
RSN18,30-Apr-2018 11:15,532.7,532.8,532.5,532.6,20,0
RSN18,30-Apr-2018 11:20,532.7,532.9,532.5,532.6,28,0
RSN18,30-Apr-2018 11:25,532.6,532.7,532.5,532.7,20,0
RSN18,30-Apr-2018 11:30,532.7,532.7,532.7,532.7,13,0
RSN18,30-Apr-2018 11:35,532.7,532.7,532.4,532.4,52,0
RSN18,30-Apr-2018 11:40,532.5,532.6,531.8,532.6,73,0
RSN18,30-Apr-2018 11:45,532.6,532.9,532.6,532.9,46,0
RSN18,30-Apr-2018 11:50,532.9,532.9,532.3,532.5,32,0
