Symbol,Date,Open,High,Low,Close,Volume,OpenInt
MWH19,02-Apr-2018 09:25,615,615,615,615,2,0
MWH19,02-Apr-2018 09:40,615,615,615,615,2,0
MWH19,02-Apr-2018 10:00,615,615,615,615,9,0
MWH19,02-Apr-2018 10:10,615,615,615,615,4,0
MWH19,02-Apr-2018 10:15,614,614,614,614,8,0
MWH19,02-Apr-2018 11:30,614.75,615.25,614.75,615.25,12,0
MWH19,02-Apr-2018 11:55,616,616,616,616,7,0
MWH19,02-Apr-2018 13:10,614,614,614,614,9,0
MWK18,02-Apr-2018 09:00,576.75,577,576.75,576.75,16,0
MWK18,02-Apr-2018 09:05,576.75,577,576,576.25,77,0
MWK18,02-Apr-2018 09:10,576.5,577.25,576.5,576.75,23,0
MWK18,02-Apr-2018 09:15,577,577,576.5,576.75,16,0
MWK18,02-Apr-2018 09:20,576.25,576.25,575.25,575.75,70,0
MWK18,02-Apr-2018 09:25,576,576.5,576,576.25,19,0
MWK18,02-Apr-2018 09:30,576.25,576.5,575.75,576.25,29,0
MWK18,02-Apr-2018 09:35,576,576.75,575.75,576.75,18,0
MWK18,02-Apr-2018 09:40,576.5,576.5,575.75,575.75,47,0
MWK18,02-Apr-2018 09:45,575.75,576,575.75,576,6,0
MWK18,02-Apr-2018 09:50,576,576,576,576,7,0
MWK18,02-Apr-2018 09:55,575.75,575.75,575.25,575.5,45,0
MWK18,02-Apr-2018 10:00,575.5,576.75,575.25,576,75,0
MWK18,02-Apr-2018 10:05,576,576.5,575,575.75,25,0
MWK18,02-Apr-2018 10:10,575.5,575.75,575,575,56,0
MWK18,02-Apr-2018 10:15,575,575,573.75,573.75,46,0
MWK18,02-Apr-2018 10:20,574,574,573.75,574,5,0
MWK18,02-Apr-2018 10:25,574.25,574.5,574,574.5,12,0
MWK18,02-Apr-2018 10:30,574.5,574.5,572.5,572.75,69,0
MWK18,02-Apr-2018 10:35,572.5,573,572.5,573,40,0
MWK18,02-Apr-2018 10:40,572.75,573.75,572.75,573.5,27,0
MWK18,02-Apr-2018 10:45,573.5,575,573.5,575,49,0
MWK18,02-Apr-2018 10:50,574.75,575.25,574.5,575.25,19,0
MWK18,02-Apr-2018 10:55,575.5,575.75,574.5,574.75,52,0
MWK18,02-Apr-2018 11:00,574.75,575.25,574.25,575,30,0
MWK18,02-Apr-2018 11:05,575,575.75,575,575,32,0
MWK18,02-Apr-2018 11:10,574.5,575,574.5,574.75,7,0
MWK18,02-Apr-2018 11:15,574.5,575,574.5,575,7,0
MWK18,02-Apr-2018 11:20,575,575,574.5,574.5,8,0
MWK18,02-Apr-2018 11:25,574.75,575,574.75,575,7,0
MWK18,02-Apr-2018 11:30,575.25,575.25,574.75,575,10,0
MWK18,02-Apr-2018 11:35,575,575,574.5,574.5,5,0
MWK18,02-Apr-2018 11:40,574.25,574.75,574,574.5,15,0
MWK18,02-Apr-2018 11:45,574.5,574.75,574.5,574.75,9,0
MWK18,02-Apr-2018 11:50,574.75,575,574.75,574.75,11,0
MWK18,02-Apr-2018 11:55,574.5,574.75,574.5,574.75,3,0
MWK18,02-Apr-2018 12:00,574.5,574.75,574.5,574.75,5,0
MWK18,02-Apr-2018 12:05,575,575,575,575,3,0
