Symbol,Date,Open,High,Low,Close,Volume,OpenInt
AL,30-Apr-2018,2300,2300,2300,2300,0,0
AL.C,30-Apr-2018,2300,2300,2300,2300,0,0
ALF19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALF20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALF21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALG19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALG20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALG21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALH19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALH20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALH21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALJ19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALJ20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALJ21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALK18,30-Apr-2018,2300,2300,2300,2300,0,0
ALK19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALK20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALK21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALM18,30-Apr-2018,2305,2305,2305,2305,0,0
ALM19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALM20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALM21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALN18,30-Apr-2018,2309.25,2309.25,2309.25,2309.25,0,0
ALN19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALN20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALN21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALQ18,30-Apr-2018,2313.5,2313.5,2313.5,2313.5,0,0
ALQ19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALQ20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALQ21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALU18,30-Apr-2018,2318.75,2318.75,2318.75,2318.75,0,0
ALU19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALU20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALU21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALV18,30-Apr-2018,2323,2323,2323,2323,0,0
ALV19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALV20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALV21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALX18,30-Apr-2018,2328.25,2328.25,2328.25,2328.25,0,0
ALX19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALX20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALX21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALZ18,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALZ19,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALZ20,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
ALZ21,30-Apr-2018,2332.5,2332.5,2332.5,2332.5,0,0
GC,30-Apr-2018,1323.29,1324.75,1310.28,1315.06,249552,495761
GC.C,30-Apr-2018,1324,1325.9,1310.7,1319.2,241653,354871
GCG19,30-Apr-2018,1337,1344.6,1337,1344.5,45,2580
GCG20,30-Apr-2018,1388.9,1388.9,1384.4,1384.4,0,0
GCJ19,30-Apr-2018,1349.5,1350.9,1346.9,1350.9,13,3188
GCK18,30-Apr-2018,1309.6,1316.2,1309.6,1316.2,622,413
