Symbol,Date,Open,High,Low,Close,Volume
MXX.V,30-Apr-2018,0.3,0.34,0.3,0.34,3555
MYA.V,30-Apr-2018,3,3,2.8,2.9,52635
NAC.V,30-Apr-2018,0.88,0.9,0.85,0.9,188152
NAM.V,30-Apr-2018,0.09,0.09,0.08,0.09,179305
NAN.V,30-Apr-2018,0.065,0.065,0.065,0.065,550500
NAP.V,30-Apr-2018,0.465,0.465,0.46,0.46,9500
NAR.V,30-Apr-2018,0.22,0.22,0.22,0.22,5500
NBVA.V,30-Apr-2018,1.52,1.56,1.51,1.51,19500
NBY.V,30-Apr-2018,0.255,0.26,0.255,0.26,17000
NCI.V,30-Apr-2018,0.065,0.07,0.065,0.07,99300
NCX.V,30-Apr-2018,0.13,0.13,0.11,0.11,6632
NDVA.V,30-Apr-2018,0.74,0.75,0.71,0.72,75501
NDVA.WT.V,30-Apr-2018,0.11,0.115,0.105,0.115,53700
NED.V,30-Apr-2018,0.21,0.21,0.18,0.18,2500
NEM.V,30-Apr-2018,0.03,0.03,0.03,0.03,7000
NEV.V,30-Apr-2018,0.17,0.17,0.17,0.17,13638
NGC.V,30-Apr-2018,0.29,0.295,0.28,0.285,22261
NGE.V,30-Apr-2018,0.255,0.26,0.255,0.26,2000
NGH.H.V,30-Apr-2018,0.025,0.025,0.025,0.025,60000
NGZ.V,30-Apr-2018,0.3,0.3,0.29,0.29,110660
NIC.V,30-Apr-2018,0.03,0.03,0.025,0.025,10000
NIM.V,30-Apr-2018,0.16,0.16,0.155,0.155,54200
NINE.V,30-Apr-2018,1.35,1.42,1.35,1.38,424720
NINE.WT.V,30-Apr-2018,0.22,0.22,0.22,0.22,30825
NIP.V,30-Apr-2018,0.035,0.04,0.035,0.04,8000
NIR.V,30-Apr-2018,0.245,0.245,0.22,0.22,5000
NKW.V,30-Apr-2018,0.08,0.08,0.08,0.08,4000
NLC.V,30-Apr-2018,1.3,1.3,1.25,1.26,52435
NLH.V,30-Apr-2018,0.39,0.4,0.39,0.395,5000
NM.V,30-Apr-2018,1.45,1.47,1.4,1.4,83919
NNA.V,30-Apr-2018,0.225,0.225,0.185,0.215,39410
NNN.V,30-Apr-2018,0.045,0.045,0.045,0.045,189000
NNO.V,30-Apr-2018,2.06,2.18,2.06,2.14,163635
NOB.V,30-Apr-2018,0.13,0.13,0.13,0.13,70760
NOL.H.V,30-Apr-2018,0.065,0.065,0.065,0.065,100000
NOT.V,30-Apr-2018,0.36,0.36,0.34,0.355,135000
NOU.V,30-Apr-2018,0.305,0.31,0.3,0.31,266500
NRE.V,30-Apr-2018,0.35,0.375,0.33,0.355,376627
NRG.V,30-Apr-2018,0.24,0.26,0.235,0.245,111218
NRM.V,30-Apr-2018,0.28,0.28,0.2,0.28,56100
NRN.V,30-Apr-2018,0.02,0.025,0.02,0.025,8000
NSE.V,30-Apr-2018,0.155,0.19,0.155,0.19,180000
NSP.V,30-Apr-2018,0.205,0.21,0.19,0.2,464721
NTE.V,30-Apr-2018,0.125,0.135,0.125,0.135,20300
NTRL.V,30-Apr-2018,0.07,0.07,0.07,0.07,1000
NTS.V,30-Apr-2018,1.22,1.23,1.2,1.2,11500
NTY.V,30-Apr-2018,0.07,0.07,0.07,0.07,30000
NU.V,30-Apr-2018,0.11,0.12,0.1,0.12,354410
NUAG.V,30-Apr-2018,1.45,1.45,1.45,1.45,29400
NUG.V,30-Apr-2018,0.185,0.185,0.18,0.18,7000
NVH.V,30-Apr-2018,0.47,0.47,0.44,0.46,132500
NVI.V,30-Apr-2018,0.23,0.23,0.23,0.23,8500
NVM.V,30-Apr-2018,0.035,0.04,0.035,0.04,143500
NVO.V,30-Apr-2018,5.08,5.08,4.82,4.98,154771
NVV.V,30-Apr-2018,0.105,0.105,0.1,0.1,31000
NVX.V,30-Apr-2018,0.54,0.54,0.5,0.54,88400
NWX.V,30-Apr-2018,0.32,0.36,0.32,0.34,114200
NXG.V,30-Apr-2018,0.22,0.22,0.22,0.22,3000
NXN.V,30-Apr-2018,0.195,0.195,0.15,0.175,98500
NXO.V,30-Apr-2018,1.16,1.16,1.12,1.12,97447
NXR.UN.V,30-Apr-2018,2,2,1.98,1.98,37400
NXS.V,30-Apr-2018,0.195,0.205,0.19,0.205,168868
NXT.V,30-Apr-2018,0.215,0.22,0.2,0.205,216937
NZ.V,30-Apr-2018,0.035,0.035,0.03,0.03,57100
NZN.V,30-Apr-2018,0.17,0.18,0.17,0.175,205500
NZZ.V,30-Apr-2018,0.26,0.265,0.22,0.22,294126
OCN.V,30-Apr-2018,0.22,0.22,0.22,0.22,4500
OCO.V,30-Apr-2018,0.175,0.19,0.175,0.185,134500
OEE.V,30-Apr-2018,0.07,0.07,0.065,0.07,56408
OGI.V,30-Apr-2018,3.93,4.07,3.93,4.07,453600
OGI.DB.V,30-Apr-2018,93,93,93,93,46000
OGI.WT.A.V,30-Apr-2018,0.9,1.08,0.89,1.03,176175
OGO.V,30-Apr-2018,0.08,0.085,0.07,0.07,596000
OK.V,30-Apr-2018,0.045,0.045,0.045,0.045,57000
OLA.V,30-Apr-2018,1.4,1.4,1.36,1.36,48583
OLV.V,30-Apr-2018,0.105,0.11,0.105,0.11,7500
OM.V,30-Apr-2018,0.62,0.62,0.58,0.62,189360
OML.V,30-Apr-2018,1.3,1.3,1.28,1.28,11100
OMNI.V,30-Apr-2018,0.19,0.19,0.16,0.16,15950
ONE.V,30-Apr-2018,0.02,0.02,0.02,0.02,316050
OOO.V,30-Apr-2018,0.29,0.29,0.26,0.27,124500
OOR.V,30-Apr-2018,0.08,0.08,0.08,0.08,68000
OPW.V,30-Apr-2018,0.085,0.085,0.085,0.085,27000
ORC.B.V,30-Apr-2018,5.5,5.65,5.5,5.65,5700
ORE.V,30-Apr-2018,0.86,0.86,0.84,0.85,71007
ORG.V,30-Apr-2018,0.55,0.55,0.54,0.55,42298
ORS.V,30-Apr-2018,0.1,0.1,0.1,0.1,5000
ORX.V,30-Apr-2018,0.105,0.115,0.105,0.105,150500
OS.V,30-Apr-2018,0.07,0.07,0.06,0.06,115000
OSS.V,30-Apr-2018,0.465,0.5,0.465,0.47,123800
