Symbol,Date,Open,High,Low,Close,Volume
EURRWF,01-May-2018,1034.02,1034.79,1034.02,1034.79,0
EURSAR,01-May-2018,4.5446,4.5523,4.5209,4.5512,0
EURSCR,01-May-2018,15.32,15.323,14.872,14.872,0
EURSEK,01-May-2018,10.5111,10.6584,10.4969,10.6056,0
EURSGD,01-May-2018,1.6047,1.607,1.5967,1.5995,0
EURSOS,01-May-2018,659.3,659.8,659.3,659.8,0
EURSVC,01-May-2018,10.34,10.34,10.34,10.34,0
EURSZL,01-May-2018,14.801,14.8312,14.801,14.8312,0
EURTHB,01-May-2018,38.179,38.265,37.951,37.977,0
EURTND,01-May-2018,2.934,3.0107,2.9251,2.9293,0
EURTRY,01-May-2018,4.9144,4.9441,4.8762,4.9279,0
EURTTD,01-May-2018,8.0473,8.058,8.0473,8.058,0
EURTWD,01-May-2018,34.757,34.818,34.757,34.818,0
EURTZS,01-May-2018,2709.66,2760.48,2709.66,2737.28,0
EURUAH,01-May-2018,31.4064,31.4279,31.4064,31.4279,0
EURUGX,01-May-2018,4441.4,4446.9,4441.4,4446.9,0
EURUSD,01-May-2018,1.2129,1.2139,1.1982,1.1988,0
EURUYU,01-May-2018,33.711,33.795,33.711,33.795,0
EURUZS,01-May-2018,9717.68,9724.27,9717.68,9724.27,0
EURVND,01-May-2018,27116,27135,27116,27135,0
EURYER,01-May-2018,303.22,303.45,299.64,299.73,0
EURZAR,01-May-2018,14.9486,15.2141,14.9141,15.1953,0
FJDGBP,01-May-2018,0.3516,0.352,0.3492,0.3494,0
FJDUSD,01-May-2018,0.4841,0.4849,0.48,0.4806,0
GBPAED,01-May-2018,5.0564,5.057,5.0269,5.0269,0
GBPALL,01-May-2018,143.68,143.7,143.68,143.7,0
GBPARS,01-May-2018,28.2787,28.2818,28.1002,28.1264,0
GBPAUD,01-May-2018,1.8177,1.8293,1.8165,1.8194,0
GBPBDT,01-May-2018,114.11,114.58,114.11,114.58,0
GBPBGN,01-May-2018,2.2102,2.2303,2.2102,2.2216,0
GBPBHD,01-May-2018,0.5029,0.5119,0.5029,0.5047,0
GBPBIF,01-May-2018,2387.6,2396.9,2387.6,2396.9,0
GBPBMD,01-May-2018,1.3773,1.3789,1.3602,1.3608,0
GBPBND,01-May-2018,1.7925,1.8185,1.5844,1.5844,0
GBPBRL,01-May-2018,4.7635,4.8266,4.7428,4.7813,0
GBPBWP,01-May-2018,13.312,13.36,13.311,13.36,0
GBPCAD,01-May-2018,1.7682,1.7708,1.7475,1.7478,0
GBPCHF,01-May-2018,1.3605,1.3651,1.3517,1.356,0
GBPCLP,01-May-2018,830.52,840.76,827.7,834.1,0
GBPCNH,01-May-2018,8.702,8.708,8.615,8.628,0
GBPCNY,01-May-2018,8.71,8.732,8.627,8.635,0
GBPCOP,01-May-2018,3811,3812.3,3811,3812.3,0
GBPCRC,01-May-2018,778.52,779.65,771.58,771.58,0
GBPCZK,01-May-2018,28.9,29.385,28.859,29.122,0
GBPDJF,01-May-2018,237.83,238.8,237.83,238.8,0
GBPDKK,01-May-2018,8.462,8.503,8.442,8.455,0
GBPDOP,01-May-2018,68.105,68.347,67.296,67.297,0
GBPDZD,01-May-2018,155.77,157.7,155.77,157.58,0
GBPEGP,01-May-2018,24.3562,24.3699,24.1571,24.1769,0
GBPETB,01-May-2018,37.498,37.65,37.498,37.65,0
GBPEUR,01-May-2018,1.1357,1.1413,1.1329,1.1348,0
GBPFJD,01-May-2018,2.8153,2.8346,2.8113,2.8336,0
GBPGTQ,01-May-2018,10.208,10.227,10.118,10.121,0
GBPHKD,01-May-2018,10.811,10.825,10.665,10.682,0
GBPHNL,01-May-2018,32.576,32.673,32.183,32.183,0
GBPHRK,01-May-2018,8.4223,8.4467,8.4093,8.4434,0
GBPHTG,01-May-2018,89.071,89.071,88.042,88.042,0
GBPHUF,01-May-2018,355.1,358.8,354.9,355.9,0
GBPIDR,01-May-2018,19074,19159,18808,18936,0
GBPILS,01-May-2018,4.9442,4.955,4.9038,4.9094,0
GBPINR,01-May-2018,91.7888,91.7888,90.8391,90.9201,0
GBPIQD,01-May-2018,1604.3,1610.7,1604.3,1610.7,0
GBPISK,01-May-2018,138.33,138.33,138.33,138.33,0
GBPJMD,01-May-2018,169.49,169.77,169.49,169.77,0
GBPJOD,01-May-2018,0.9735,0.9735,0.9606,0.9625,0
GBPJPY,01-May-2018,150.199,150.791,149.154,149.542,0
GBPKES,01-May-2018,136,136,134,134.4,0
GBPKRW,01-May-2018,1469.6,1473.2,1464.4,1465.8,0
GBPKWD,01-May-2018,0.401,0.4132,0.401,0.4127,0
GBPKZT,01-May-2018,446.26,448.06,446.26,448.06,0
GBPLBP,01-May-2018,2032,2040.2,2032,2040.2,0
GBPLKR,01-May-2018,212.56,215.46,212.56,215.46,0
GBPMAD,01-May-2018,12.367,12.46,12.367,12.456,0
GBPMUR,01-May-2018,45.683,45.683,45.22,45.265,0
GBPMVR,01-May-2018,20.896,20.898,20.7274,20.7274,0
GBPMWK,01-May-2018,991.6,991.6,903.9,904.4,0
GBPMXN,01-May-2018,25.675,25.9,25.572,25.794,0
