Symbol,Date,Open,High,Low,Close,Volume
DECD.IDX,30-Apr-2018,1,6,1,6,151600
DECE.IDX,30-Apr-2018,414,1273,400,1267,876509200
DECN.IDX,30-Apr-2018,519,1406,519,1401,2542795000
DECQ.IDX,30-Apr-2018,769,1607,714,1604,1212191000
DECS.IDX,30-Apr-2018,407,887,407,886,185609600
DECT.IDX,30-Apr-2018,1363,3134,1355,3130,3785668000
DECV.IDX,30-Apr-2018,205,514,205,497,85664100
DECX.IDX,30-Apr-2018,612,1390,612,1383,271273700
DIFD.IDX,30-Apr-2018,86.66,90,33.33,33.33,0
DIFI.IDX,30-Apr-2018,53.33,56.66,50,50,0
DIOF.IDX,30-Apr-2018,43.33,46.66,40,40,0
DIOH.IDX,30-Apr-2018,46.66,50,46.66,46.66,0
DITH.IDX,30-Apr-2018,56.66,63.33,50,50,0
DITW.IDX,30-Apr-2018,56.66,60,53.33,53.33,0
DIVQ.IDX,30-Apr-2018,2126.69,2130.89,2088.48,2088.5,0
DJC.IDX,30-Apr-2018,8217.63,8244.95,8134.19,8134.21,529602100
DJEC.IDX,30-Apr-2018,1120.61,1129.37,1112.49,1120.28,0
DJI.IDX,30-Apr-2018,24410.41,24498.23,24163.08,24163.15,416652300
DJT.IDX,30-Apr-2018,10565.68,10617.34,10414.3,10423.57,58468700
DJU.IDX,30-Apr-2018,709.76,711.85,706.13,707.01,54480900
DJWO.IDX,30-Apr-2018,396.16,397.43,394.7,394.78,0
DLTC.IDX,30-Apr-2018,1608.65,1622.75,1591.78,1595.1,0
DOWE.IDX,30-Apr-2018,1860.72,1864.64,1855.06,1864.48,0
DRCI.IDX,30-Apr-2018,244.18,245.22,243.27,243.34,0
DREI.IDX,30-Apr-2018,330.52,331.98,329.25,329.42,0
DSAE.IDX,30-Apr-2018,1459.37,1464.43,1440.3,1440.33,54832400
DSAF.IDX,30-Apr-2018,1086.44,1091.67,1073.4,1077.41,7160800
DSAG.IDX,30-Apr-2018,221.53,222.73,219.44,219.45,33239900
DSAI.IDX,30-Apr-2018,580.09,581.4,572.8,572.9,20214400
DSAL.IDX,30-Apr-2018,164.84,165.71,163.12,163.57,2749200
DSAM.IDX,30-Apr-2018,1474.3,1477.24,1452.17,1452.17,53729500
DSAP.IDX,30-Apr-2018,343.46,345.35,337.34,337.34,107609900
DSAR.IDX,30-Apr-2018,261.25,262.1,257.05,257.27,33832100
DSAS.IDX,30-Apr-2018,1563.48,1566.7,1532.55,1532.55,43821500
DSAT.IDX,30-Apr-2018,535,538.15,525.5,525.8,15170400
DSAU.IDX,30-Apr-2018,202.63,205.01,198.97,198.99,83849100
DSAV.IDX,30-Apr-2018,557.32,562.07,551.21,551.21,7741700
DSBC.IDX,30-Apr-2018,1158.03,1163.76,1149.65,1152.73,123630100
DSBD.IDX,30-Apr-2018,835.39,839.57,822.75,822.9,29896700
DSBE.IDX,30-Apr-2018,150.92,151.68,149.32,149.32,1548500
DSBK.IDX,30-Apr-2018,471.84,474.56,465.92,465.92,196304000
DSBM.IDX,30-Apr-2018,397.96,399.31,391.91,392.17,109749200
DSBS.IDX,30-Apr-2018,194.05,195.08,191.56,191.83,55553200
DSBT.IDX,30-Apr-2018,1952.55,1952.55,1908.73,1908.73,79713400
DSBV.IDX,30-Apr-2018,671.88,675.12,664.85,666.72,32267500
DSCA.IDX,30-Apr-2018,979.6,991.55,977.7,982.97,18279800
DSCC.IDX,30-Apr-2018,494.87,495.92,485.86,486.03,23706000
DSCF.IDX,30-Apr-2018,339.57,341.61,336.1,336.3,39288000
DSCG.IDX,30-Apr-2018,1182.33,1186.5,1173.87,1177.78,131133600
DSCH.IDX,30-Apr-2018,647.91,649.89,637.6,638.05,54196000
DSCL.IDX,30-Apr-2018,54.47,55.94,54.21,54.89,268200
DSCM.IDX,30-Apr-2018,521.16,523.26,515.54,517.21,23697500
DSCN.IDX,30-Apr-2018,653.45,657.1,643.61,643.63,45793200
DSCP.IDX,30-Apr-2018,383.3,384.7,377.29,377.62,24755600
DSCR.IDX,30-Apr-2018,2286.25,2348.13,2283.19,2317.63,85368900
DSCS.IDX,30-Apr-2018,1456.51,1463.14,1441.37,1441.41,15711100
DSCT.IDX,30-Apr-2018,1201.28,1207.13,1189.37,1189.37,54689900
DSCX.IDX,30-Apr-2018,941.47,945.86,929.49,930.6,30489900
DSCY.IDX,30-Apr-2018,945.77,950.03,938.4,938.86,481335800
DSDB.IDX,30-Apr-2018,774.77,775.3,758.69,758.69,3297000
DSDN.IDX,30-Apr-2018,458.13,462.65,455.91,455.96,11010900
DSDR.IDX,30-Apr-2018,614.28,617.38,606.83,608.56,56592700
DSDS.IDX,30-Apr-2018,291.06,292.12,286.41,286.9,7002700
DSDT.IDX,30-Apr-2018,66.09,66.33,65.7,65.73,13543500
DSDV.IDX,30-Apr-2018,158.64,158.99,157.05,157.05,18514700
DSEC.IDX,30-Apr-2018,343.26,344.51,339.26,339.26,17487500
DSEE.IDX,30-Apr-2018,404.63,405.79,399.76,399.76,37701900
DSEH.IDX,30-Apr-2018,107.03,108.25,106.87,107.22,117700
DSEN.IDX,30-Apr-2018,608.19,615.02,607.47,608.1,430613200
DSES.IDX,30-Apr-2018,182.18,182.96,180.68,180.73,4800400
DSEU.IDX,30-Apr-2018,248.15,248.83,246.75,246.98,82161000
DSFA.IDX,30-Apr-2018,420.22,422.87,418.46,419.74,89392900
DSFB.IDX,30-Apr-2018,562.74,564.27,555.33,556.11,99274900
DSFC.IDX,30-Apr-2018,150.42,152.05,148.74,148.87,46073100
DSFD.IDX,30-Apr-2018,376.48,378.98,373.48,374.14,21090000
DSFE.IDX,30-Apr-2018,589.83,591.77,580.38,580.4,27674100
DSFH.IDX,30-Apr-2018,373.73,373.73,364.28,364.7,7886300
DSFI.IDX,30-Apr-2018,991.9,998.26,986.27,986.27,123271700
DSFN.IDX,30-Apr-2018,587.71,590.03,582.13,582.13,668843200
DSFO.IDX,30-Apr-2018,359.06,359.52,352.59,352.93,67007300
DSFP.IDX,30-Apr-2018,496.81,497.45,487.86,488.33,67007300
DSFR.IDX,30-Apr-2018,205.97,207.09,204.63,204.66,1734800
DSFT.IDX,30-Apr-2018,1286.14,1290.4,1265,1265.02,11479600
DSFV.IDX,30-Apr-2018,653.83,657.63,647.67,647.67,0
DSGF.IDX,30-Apr-2018,1111.97,1119.1,1105.65,1105.66,123271700
DSGI.IDX,30-Apr-2018,443.97,445.6,437.29,437.3,87477100
DSGT.IDX,30-Apr-2018,1281.36,1288.93,1268.46,1268.47,152080500
DSGU.IDX,30-Apr-2018,286.13,286.42,283.83,283.87,9837600
DSHB.IDX,30-Apr-2018,837.5,840.45,815.04,815.6,15773200
DSHC.IDX,30-Apr-2018,898.04,898.67,882.44,882.45,276547100
DSHD.IDX,30-Apr-2018,271.56,271.56,266.56,266.97,9721100
DSHG.IDX,30-Apr-2018,553.54,553.9,545.63,546.37,53596100
DSHI.IDX,30-Apr-2018,371.19,372.57,366.18,366.18,8744500
DSHL.IDX,30-Apr-2018,122.23,122.37,120.76,120.98,17813700
DSHN.IDX,30-Apr-2018,595.25,595.91,589.5,590.88,20215400
DSHP.IDX,30-Apr-2018,1841.34,1843.46,1813.38,1813.42,37938000
DSHR.IDX,30-Apr-2018,1948.5,1955.88,1924.87,1924.89,21079500
DSHV.IDX,30-Apr-2018,437.89,441.63,431.12,431.19,15896400
DSIB.IDX,30-Apr-2018,301.36,301.74,297.15,297.15,3335500
DSID.IDX,30-Apr-2018,477.36,479.19,470.15,470.16,62721500
DSIF.IDX,30-Apr-2018,51.12,51.5,50.8,50.8,9114700
DSIG.IDX,30-Apr-2018,747.64,749.91,738.6,738.6,378268000
DSIL.IDX,30-Apr-2018,827.08,829.63,814.3,814.34,19568900
DSIM.IDX,30-Apr-2018,236.45,238.2,233.39,234.29,46775600
DSIN.IDX,30-Apr-2018,693.9,696.05,685.38,685.38,424061300
DSIO.IDX,30-Apr-2018,98.11,98.94,97.9,98.02,51695300
DSIP.IDX,30-Apr-2018,796.17,799.42,786.51,786.54,30153600
DSIQ.IDX,30-Apr-2018,1825.56,1831.85,1799.67,1799.69,48753700
DSIR.IDX,30-Apr-2018,611.35,613.29,602.24,602.27,69119100
DSIS.IDX,30-Apr-2018,479.81,481.29,476.37,476.61,119460500
DSIT.IDX,30-Apr-2018,1022.89,1028.66,1008.8,1009.59,30042200
DSIU.IDX,30-Apr-2018,253.18,253.99,248.4,248.5,6946200
DSIV.IDX,30-Apr-2018,589.16,590.62,582.3,582.3,13739000
DSIX.IDX,30-Apr-2018,566.18,568,557.78,557.84,49550200
DSLE.IDX,30-Apr-2018,647.34,653.61,644.23,650.32,16862600
DSLG.IDX,30-Apr-2018,2061.77,2078.29,2038.19,2038.34,13229000
DSLW.IDX,30-Apr-2018,1035.7,1038.08,1025,1025.02,0
DSMC.IDX,30-Apr-2018,1332.46,1333.33,1312.28,1312.29,103775800
DSME.IDX,30-Apr-2018,785.85,789.65,780.49,782.19,141528900
DSMF.IDX,30-Apr-2018,6.76,6.82,6.61,6.64,15425400
DSMG.IDX,30-Apr-2018,91.18,91.33,89.46,89.48,7042700
DSMR.IDX,30-Apr-2018,57.08,57.26,56.77,56.78,23085600
DSMS.IDX,30-Apr-2018,896.41,898.15,882.14,882.19,12108200
DSMT.IDX,30-Apr-2018,286.73,288.53,279.84,280,585500
DSMU.IDX,30-Apr-2018,184.96,185.5,184.07,184.22,18773900
DSNC.IDX,30-Apr-2018,578.39,579.75,571.63,571.86,370526400
DSNF.IDX,30-Apr-2018,205.07,207.14,203.19,203.46,17561600
DSNG.IDX,30-Apr-2018,699.07,700.36,692.14,692.5,163641600
DSNS.IDX,30-Apr-2018,1579.95,1589.11,1560.74,1563.51,93838300
DSOE.IDX,30-Apr-2018,85.19,85.19,79.14,79.22,2520900
DSOG.IDX,30-Apr-2018,654.83,662.98,654.2,655.39,314056100
DSOI.IDX,30-Apr-2018,447.3,450.79,444.53,445.7,85439100
DSOL.IDX,30-Apr-2018,581.74,586.32,579.05,579.08,26352200
DSOQ.IDX,30-Apr-2018,485.27,489.35,483.45,484.1,111190500
DSOS.IDX,30-Apr-2018,779.5,793.55,776.47,784.45,287703800
DSPB.IDX,30-Apr-2018,355.95,358.02,355.06,355.33,10157000
DSPC.IDX,30-Apr-2018,242.63,243.35,237.79,237.85,7777200
DSPG.IDX,30-Apr-2018,571.8,573.98,565.52,565.64,74465200
DSPL.IDX,30-Apr-2018,605.56,611.93,604.81,605.98,25751400
DSPM.IDX,30-Apr-2018,89.28,89.39,87.38,87.42,6182600
DSPN.IDX,30-Apr-2018,719.51,720.13,705.72,705.72,172771300
DSPP.IDX,30-Apr-2018,170.23,171.16,169.12,169.15,1734800
DSPR.IDX,30-Apr-2018,508.35,509.69,499.91,499.91,93057900
DSRA.IDX,30-Apr-2018,852.39,856.24,834.41,835.4,32505300
DSRB.IDX,30-Apr-2018,1668.26,1684.53,1654.13,1656.42,45338400
DSRD.IDX,30-Apr-2018,990.81,994.42,973.97,978.85,35502600
DSRE.IDX,30-Apr-2018,300.98,302.23,299.79,299.87,280148200
DSRH.IDX,30-Apr-2018,416.88,418.76,413.94,414.05,4918100
DSRI.IDX,30-Apr-2018,124.25,124.77,123.76,123.81,275230100
DSRL.IDX,30-Apr-2018,97.02,97.02,95.74,96.39,94898500
DSRN.IDX,30-Apr-2018,183.29,183.8,181.95,182.03,11345000
DSRP.IDX,30-Apr-2018,360.78,363.87,358.8,358.87,2249900
DSRQ.IDX,30-Apr-2018,144.9,145.18,141.25,141.28,15511000
DSRR.IDX,30-Apr-2018,1891.07,1904.57,1858.84,1858.84,13950000
DSRS.IDX,30-Apr-2018,1441.91,1450.74,1425.65,1427.97,49781000
DSRT.IDX,30-Apr-2018,1152.8,1158.54,1141.01,1141.34,208673200
DSRU.IDX,30-Apr-2018,1504.46,1510.14,1493.8,1503.48,43867100
DSSB.IDX,30-Apr-2018,1237.55,1246.99,1227.36,1227.44,30881200
DSSC.IDX,30-Apr-2018,3303.76,3328.22,3246.48,3261.29,250690100
DSSD.IDX,30-Apr-2018,592.1,594.87,585.12,587.43,26108200
DSSF.IDX,30-Apr-2018,280.59,282.79,280.11,280.11,40330300
DSSP.IDX,30-Apr-2018,225.09,227.34,224,224,3394700
DSSR.IDX,30-Apr-2018,182.26,183.49,181.66,182.03,62848300
DSST.IDX,30-Apr-2018,281.32,283.44,275.98,278.56,26464700
DSSV.IDX,30-Apr-2018,2181.72,2187.58,2147.56,2152.41,215444100
DSSW.IDX,30-Apr-2018,2030.1,2032.44,1988.78,1996.66,103091000
DSTB.IDX,30-Apr-2018,701.56,704.29,694.23,694.86,18717500
DSTC.IDX,30-Apr-2018,1745,1758.62,1726.9,1730.94,608714000
DSTK.IDX,30-Apr-2018,807.22,811.68,800.06,800.38,3835400
DSTL.IDX,30-Apr-2018,163.79,164.77,159.43,159.52,209982800
DSTP.IDX,30-Apr-2018,649.34,651.16,642.82,642.82,0
DSTQ.IDX,30-Apr-2018,1495.25,1516.64,1489.54,1493.21,393269800
DSTR.IDX,30-Apr-2018,87.36,87.44,84.89,85.28,8590300
